item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4
190,82,5.0,138,4.0,1612,4.0,1599,4.0
113,1653,,1318,3.0,998,4.0,378,5.0
43,528,4.0,914,4.0,1700,1.0,1454,
208,915,,1596,5.0,636,5.0,847,4.0
40,1281,,364,3.0,925,3.0,477,4.0
7,624,4.0,1637,5.0,1365,,1055,5.0
183,276,5.0,980,,1399,4.0,1162,5.0
0,594,4.0,762,3.0,1549,,63,4.0
296,1301,4.0,615,,1757,3.0,1054,5.0
25,608,,897,3.0,435,5.0,301,4.0
149,1269,5.0,1638,4.0,633,4.0,1118,
208,1443,3.0,505,4.0,124,5.0,623,2.0
51,530,5.0,1721,5.0,1470,4.0,974,5.0
44,208,3.0,594,5.0,211,,475,5.0
122,1026,5.0,199,,504,4.0,392,5.0
44,1664,4.0,198,4.0,1190,,583,4.0
11,1040,,199,5.0,875,4.0,607,3.0
160,691,,451,3.0,952,2.0,572,3.0
202,1253,3.0,1270,4.0,697,4.0,617,
43,904,4.0,1225,,572,2.0,78,4.0
208,1536,5.0,1638,4.0,1063,,607,5.0
174,1344,3.0,372,4.0,456,3.0,830,4.0
0,1541,2.0,1116,,524,3.0,1182,4.0
15,758,3.0,1672,,937,4.0,1291,4.0
222,1173,4.0,472,5.0,1052,,383,5.0
222,1712,4.0,737,,572,3.0,1279,5.0
86,560,4.0,791,3.0,1433,3.0,895,
16,1104,,1057,4.0,500,5.0,1502,5.0
37,112,,913,4.0,311,5.0,1228,5.0
111,1426,4.0,1253,5.0,1707,,877,4.0
11,161,4.0,1062,,171,4.0,287,4.0
113,161,4.0,897,4.0,1399,,159,4.0
193,864,,451,5.0,1077,5.0,281,4.0
149,512,5.0,400,,52,4.0,1195,4.0
81,1586,5.0,6,4.0,136,4.0,1196,5.0
23,454,5.0,1081,,1561,5.0,859,3.0
208,513,5.0,998,3.0,904,,571,4.0
15,916,,1110,5.0,760,5.0,251,3.0
44,1474,,1606,5.0,888,3.0,812,2.0
44,498,4.0,20,4.0,1644,,1551,4.0
11,803,,439,3.0,1135,4.0,1167,5.0
51,1283,5.0,1513,4.0,1660,,221,5.0
51,160,5.0,1268,,732,5.0,415,5.0
200,480,5.0,632,,1468,4.0,910,5.0
183,66,,212,5.0,633,5.0,1417,5.0
23,340,4.0,599,5.0,1292,5.0,861,
16,1187,5.0,1235,4.0,1718,,1256,4.0
208,1344,4.0,1156,,436,4.0,1541,4.0
15,280,4.0,779,5.0,1307,4.0,414,
428,1718,,186,5.0,844,5.0,910,5.0
49,374,5.0,183,5.0,457,,1372,4.0
129,1025,5.0,666,4.0,796,5.0,158,
23,1025,4.0,210,5.0,1719,5.0,552,
113,1554,4.0,228,2.0,280,3.0,317,
16,1426,3.0,327,,331,5.0,735,3.0
127,1123,4.0,1158,4.0,170,,1227,5.0
119,352,5.0,1667,3.0,1253,4.0,9,4.0
61,262,,967,5.0,681,4.0,1103,4.0
287,561,4.0,1609,3.0,585,3.0,575,
50,1479,4.0,1433,4.0,235,,1343,3.0
222,23,4.0,744,4.0,841,1.0,1643,1.0
8,1601,1.0,1656,,1054,5.0,1006,5.0
62,585,5.0,925,4.0,270,,415,4.0
16,263,4.0,744,4.0,1325,,1167,5.0
49,1105,1.0,370,,406,5.0,926,4.0
8,1601,1.0,897,3.0,420,4.0,398,5.0
36,1703,4.0,999,5.0,1689,,1546,4.0
16,726,4.0,935,,1417,4.0,1403,3.0
69,1746,,1733,4.0,461,5.0,1294,5.0
33,356,4.0,1317,5.0,1695,3.0,1295,3.0
218,422,4.0,167,3.0,1320,,489,4.0
51,1202,,468,5.0,1110,5.0,1675,4.0
68,192,5.0,309,4.0,1692,,1310,4.0
193,482,,406,5.0,1757,4.0,158,3.0
119,1505,4.0,898,,154,4.0,1743,4.0
85,594,,228,2.0,1292,5.0,621,4.0
81,115,5.0,1718,4.0,702,5.0,430,4.0
19,178,,19,4.0,6,4.0,855,5.0
468,834,4.0,1031,4.0,330,3.0,926,
81,1154,4.0,630,5.0,856,4.0,653,
63,1296,4.0,1329,5.0,1218,1.0,452,
42,1488,3.0,677,4.0,905,,1418,4.0
334,407,,936,4.0,873,4.0,780,5.0
11,1424,4.0,1027,5.0,1243,,877,4.0
49,1188,3.0,950,4.0,1654,4.0,1069,
0,1058,4.0,1666,,696,4.0,287,2.0
193,884,,1113,4.0,1242,5.0,1662,3.0
16,390,3.0,1591,4.0,920,4.0,974,3.0
85,102,4.0,440,2.0,1420,5.0,588,3.0
180,16,4.0,1696,4.0,444,3.0,111,
146,1399,3.0,507,4.0,1181,3.0,1485,
8,67,4.0,1093,5.0,923,3.0,174,
119,930,3.0,34,4.0,1018,,763,5.0
97,759,3.0,1130,,846,3.0,1023,4.0
76,64,3.0,193,5.0,572,3.0,31,
180,1748,,1429,4.0,1196,3.0,365,3.0
15,1298,4.0,1222,3.0,1258,5.0,13,3.0
200,1619,5.0,885,2.0,72,4.0,1629,
0,1747,4.0,309,3.0,951,,1054,5.0
586,1045,,294,2.0,166,5.0,1181,3.0
40,897,4.0,598,5.0,1672,,1417,4.0
232,113,4.0,969,,1658,3.0,894,4.0
85,1286,,1480,5.0,1417,4.0,780,5.0
26,1458,4.0,130,5.0,779,,1422,4.0
44,898,,261,3.0,631,4.0,1757,3.0
106,1745,3.0,690,4.0,57,,1068,1.0
129,913,5.0,450,,501,4.0,1399,5.0
81,1122,4.0,1703,5.0,631,4.0,1262,
91,690,3.0,827,,1564,3.0,1711,3.0
23,529,5.0,1286,,281,4.0,1503,3.0
354,544,,710,1.0,1703,3.0,1259,1.0
23,1280,,1265,5.0,1259,3.0,1372,4.0
42,337,4.0,1699,3.0,821,,1388,4.0
8,193,,962,4.0,965,3.0,313,5.0
49,352,5.0,416,2.0,613,,671,3.0
222,467,,1475,4.0,1588,5.0,374,2.0
129,305,3.0,1543,5.0,731,3.0,1164,
113,1460,3.0,692,3.0,1573,,1214,5.0
183,976,4.0,309,4.0,650,5.0,877,5.0
11,1221,,950,4.0,1128,5.0,1102,3.0
225,177,,839,5.0,347,2.0,1180,3.0
11,768,,610,3.0,1158,4.0,92,3.0
129,1522,5.0,1399,5.0,1357,,1678,4.0
81,624,4.0,385,,370,5.0,937,4.0
274,1529,,894,3.0,190,3.0,623,4.0
49,897,4.0,521,5.0,537,5.0,268,
442,550,,761,2.0,1195,3.0,1564,1.0
16,1600,5.0,1475,,182,4.0,47,5.0
62,753,5.0,1409,,935,5.0,1711,5.0
26,1729,,163,5.0,138,3.0,271,5.0
122,419,4.0,823,4.0,488,1.0,1083,
129,1682,5.0,313,,972,5.0,271,5.0
85,644,5.0,1574,5.0,86,,218,3.0
225,243,4.0,1460,3.0,585,,173,1.0
129,392,5.0,43,4.0,1710,,159,5.0
11,1026,5.0,726,5.0,632,3.0,637,
23,961,5.0,675,4.0,540,4.0,1596,5.0
209,1393,4.0,154,3.0,1179,,1645,4.0
85,1719,,1128,1.0,1738,5.0,1339,5.0
44,311,4.0,1100,3.0,924,,238,3.0
16,1682,4.0,932,5.0,613,5.0,840,4.0
11,736,5.0,1175,5.0,1369,,1598,4.0
43,1344,4.0,310,5.0,1448,,1518,4.0
51,177,,1010,3.0,632,4.0,590,4.0
83,1589,4.0,1287,,1175,4.0,1098,3.0
16,417,2.0,1490,,237,4.0,1213,3.0
49,416,2.0,954,3.0,76,,348,4.0
49,1330,4.0,1653,3.0,651,5.0,95,
203,565,,453,2.0,602,1.0,351,3.0
23,978,5.0,1602,4.0,636,3.0,460,3.0
72,1728,,1026,5.0,2,4.0,806,4.0
42,1488,3.0,452,4.0,822,,107,4.0
61,1328,4.0,979,,495,4.0,319,4.0
8,1136,5.0,1184,,788,4.0,1162,5.0
44,1313,5.0,1107,5.0,220,,1294,4.0
23,624,5.0,22,4.0,1515,5.0,815,4.0
23,468,4.0,1511,,1480,4.0,857,5.0
214,1426,4.0,197,4.0,1066,2.0,1357,4.0
43,480,5.0,371,5.0,292,,1460,5.0
16,1393,,906,4.0,1099,4.0,254,3.0
26,1488,5.0,1041,,860,4.0,639,5.0
63,1344,4.0,482,,1588,5.0,1294,5.0
391,400,,101,2.0,1055,5.0,1503,4.0
36,146,2.0,182,3.0,840,3.0,76,
0,1047,3.0,1128,4.0,1705,,1277,2.0
113,1025,1.0,406,4.0,1513,,479,2.0
8,1505,5.0,1652,,1685,4.0,1399,4.0
26,800,,50,5.0,755,5.0,383,4.0
281,513,4.0,1138,,1567,3.0,175,5.0
49,1504,4.0,1123,4.0,1577,5.0,654,
122,900,,726,3.0,8,4.0,363,5.0
202,628,,375,2.0,167,4.0,1082,4.0
164,992,3.0,1346,,309,3.0,585,5.0
234,802,5.0,857,,795,5.0,221,4.0
208,1237,5.0,1656,,1645,5.0,927,5.0
37,672,4.0,244,4.0,535,3.0,904,
11,224,,1368,4.0,696,5.0,462,4.0
129,930,,1044,5.0,263,4.0,1561,5.0
11,965,5.0,71,4.0,777,,939,4.0
180,1745,3.0,310,,283,4.0,461,3.0
42,1569,,1028,5.0,103,4.0,969,3.0
190,1621,5.0,537,4.0,778,,1055,5.0
81,1025,5.0,1030,4.0,1403,4.0,1407,
1,1155,4.0,677,4.0,873,,735,4.0
54,1521,,276,5.0,293,3.0,599,4.0
81,1558,5.0,1448,5.0,556,1.0,1053,
26,999,,907,5.0,1164,5.0,1423,4.0
537,1041,2.0,1428,5.0,1188,,1577,4.0
81,1528,3.0,1563,5.0,93,,1693,3.0
16,1587,4.0,282,,1021,3.0,287,2.0
44,835,3.0,83,,1310,4.0,1422,3.0
11,368,5.0,502,5.0,1608,4.0,783,5.0
44,947,4.0,293,,1018,5.0,218,5.0
23,1075,5.0,758,5.0,1560,,623,5.0
49,193,5.0,758,4.0,202,,639,5.0
8,625,3.0,1653,5.0,90,5.0,1244,
23,1188,4.0,216,3.0,1737,5.0,1214,
63,533,,598,4.0,679,5.0,332,3.0
44,690,4.0,1685,5.0,747,3.0,575,4.0
44,1747,5.0,586,,699,5.0,1117,3.0
44,1253,4.0,1157,,1303,5.0,1658,4.0
11,132,4.0,134,5.0,1708,4.0,173,
274,532,4.0,804,3.0,1662,3.0,446,
76,1542,,775,5.0,1017,3.0,1503,4.0
42,1265,5.0,901,4.0,1147,,731,4.0
598,947,5.0,1638,4.0,905,,697,5.0
48,1344,4.0,226,,741,4.0,156,4.0
51,1088,,646,5.0,887,3.0,855,5.0
129,1441,5.0,1095,5.0,855,5.0,1279,
86,166,1.0,520,4.0,745,,218,3.0
210,416,4.0,468,,484,3.0,1103,5.0
44,1658,4.0,1532,,1756,5.0,1423,3.0
43,128,2.0,1216,,228,3.0,1428,5.0
81,839,4.0,1612,5.0,383,,911,4.0
51,385,,472,5.0,681,5.0,621,3.0
197,1448,4.0,1160,4.0,218,4.0,859,2.0
23,434,5.0,1029,,679,4.0,1005,5.0
44,1168,5.0,70,,1096,4.0,1754,5.0
0,850,,339,4.0,789,3.0,1341,5.0
69,1153,,1220,2.0,72,3.0,1707,4.0
43,707,4.0,1290,5.0,302,4.0,222,
23,869,5.0,822,4.0,374,,271,4.0
198,579,,867,4.0,1093,5.0,245,4.0
181,197,,1113,3.0,1753,5.0,458,4.0
208,80,4.0,1703,,1146,4.0,91,4.0
119,145,5.0,1427,,186,4.0,382,3.0
134,1249,4.0,675,,294,3.0,329,3.0
25,1282,4.0,258,4.0,792,3.0,59,
23,1,3.0,487,,1210,3.0,815,4.0
69,1250,2.0,1490,5.0,453,,585,4.0
153,1344,1.0,627,4.0,982,,7,3.0
8,1555,5.0,100,5.0,1046,,1391,5.0
146,820,4.0,245,,470,3.0,235,4.0
8,1028,5.0,149,4.0,828,5.0,1118,
97,1333,4.0,1047,4.0,1544,4.0,1625,
49,133,5.0,1671,5.0,855,5.0,1675,
61,1651,4.0,583,5.0,537,4.0,377,
8,1122,3.0,1542,3.0,1479,4.0,1337,
43,1664,4.0,1410,4.0,424,5.0,1497,4.0
19,1748,5.0,677,4.0,1052,4.0,524,3.0
44,197,,183,5.0,156,4.0,1356,5.0
40,338,,20,5.0,632,3.0,235,4.0
51,1378,,1078,4.0,1304,5.0,1433,5.0
153,1440,1.0,1377,1.0,1441,3.0,1183,5.0
44,1491,4.0,916,3.0,1081,,666,4.0
209,1635,1.0,811,,1020,3.0,638,1.0
85,913,3.0,1747,4.0,973,4.0,334,1.0
8,1392,3.0,817,4.0,629,,415,3.0
568,321,4.0,1441,4.0,273,,1314,4.0
83,1233,,849,2.0,1701,5.0,207,4.0
170,337,,1314,4.0,1075,4.0,453,3.0
153,434,4.0,521,2.0,1595,,172,2.0
212,224,,1266,4.0,1175,2.0,1241,5.0
26,1696,5.0,625,5.0,884,3.0,1322,
16,1184,3.0,725,5.0,1416,5.0,744,4.0
180,1488,4.0,212,5.0,309,4.0,1032,
36,1333,4.0,616,5.0,1243,,367,4.0
49,1541,5.0,1077,5.0,1112,,826,4.0
209,822,5.0,1431,,1175,2.0,618,2.0
374,867,,597,4.0,123,2.0,287,1.0
38,1654,5.0,1606,4.0,1209,5.0,425,
354,1042,5.0,603,4.0,956,,1086,5.0
185,1606,4.0,986,1.0,750,,1071,3.0
208,433,,967,4.0,830,2.0,702,3.0
42,263,1.0,985,3.0,602,1.0,1278,
15,48,,1113,4.0,1197,3.0,1327,4.0
44,561,5.0,103,5.0,1004,4.0,799,
15,1712,5.0,1553,,1577,5.0,926,5.0
202,580,4.0,996,4.0,1086,,1006,4.0
26,530,4.0,1591,1.0,1418,,1740,2.0
46,1203,4.0,1053,,1070,3.0,351,3.0
23,1457,,489,5.0,1310,5.0,1551,5.0
208,1333,5.0,634,5.0,890,4.0,76,
149,1233,5.0,1255,3.0,520,5.0,1597,4.0
109,976,5.0,1587,,76,5.0,1581,5.0
208,560,4.0,1122,2.0,532,3.0,190,5.0
16,914,3.0,1203,,1396,3.0,1110,5.0
190,1154,4.0,1524,3.0,677,,494,4.0
200,585,4.0,1052,4.0,157,,607,5.0
190,64,3.0,1587,4.0,724,,1612,4.0
393,865,5.0,1218,2.0,1606,3.0,61,
219,311,5.0,1496,,1193,4.0,1295,3.0
105,929,1.0,708,,1019,2.0,956,2.0
23,436,2.0,1574,5.0,1399,4.0,253,
85,134,5.0,1400,4.0,697,4.0,1342,
81,1586,5.0,189,4.0,1487,,623,1.0
8,325,5.0,983,5.0,191,5.0,15,2.0
81,1600,5.0,1318,4.0,1718,4.0,1548,
61,1507,,1363,3.0,599,3.0,573,5.0
73,1537,,209,4.0,1333,4.0,1095,4.0
127,1296,4.0,1568,,1745,4.0,835,5.0
81,1489,,1398,5.0,136,4.0,783,2.0
16,560,3.0,533,4.0,9,,605,3.0
16,434,5.0,820,5.0,893,,1375,4.0
277,897,5.0,1747,3.0,1561,2.0,171,
278,624,4.0,369,3.0,1265,,331,4.0
8,838,,1222,4.0,1176,5.0,1260,4.0
0,0,4.0,439,,232,4.0,1722,3.0
38,1395,5.0,745,,1421,5.0,269,5.0
81,977,4.0,355,4.0,1333,5.0,1463,4.0
183,647,4.0,89,4.0,700,,271,3.0
81,1446,4.0,1020,,638,5.0,1711,3.0
15,1728,5.0,1251,5.0,1211,,860,5.0
238,418,5.0,1060,5.0,1496,,666,3.0
134,1506,,1017,3.0,602,1.0,13,2.0
16,1377,4.0,1186,4.0,469,,107,4.0
8,1170,,722,4.0,888,4.0,1679,5.0
181,82,4.0,1252,,1192,2.0,623,4.0
49,1704,4.0,92,,1149,4.0,461,3.0
106,962,5.0,146,3.0,1494,,1100,4.0
16,1025,4.0,611,4.0,860,2.0,1710,
40,1604,5.0,1448,5.0,860,4.0,351,5.0
145,1154,5.0,346,,253,4.0,1183,5.0
16,1184,3.0,1360,3.0,1169,4.0,698,
149,772,3.0,231,3.0,1434,3.0,110,
11,512,4.0,1051,4.0,1198,4.0,1678,
16,1376,,1201,4.0,331,5.0,478,4.0
197,1329,4.0,1249,1.0,1330,,412,4.0
15,1056,4.0,1604,4.0,279,4.0,136,5.0
129,832,5.0,1250,,1318,5.0,1309,3.0
361,145,2.0,834,2.0,902,,650,2.0
25,1313,,100,2.0,1734,4.0,1561,3.0
181,594,3.0,850,,451,2.0,969,2.0
7,897,5.0,295,5.0,717,5.0,222,
197,514,,1458,3.0,1155,4.0,410,4.0
229,593,,679,5.0,1324,4.0,671,3.0
119,513,5.0,246,5.0,72,5.0,696,4.0
16,304,4.0,1440,3.0,1522,,203,3.0
11,304,,1314,5.0,1078,4.0,616,4.0
33,954,,235,5.0,1388,4.0,461,4.0
357,1381,,1030,4.0,280,3.0,78,2.0
177,1329,4.0,1559,5.0,1049,4.0,1214,
54,1458,,71,5.0,521,5.0,1626,5.0
37,486,3.0,840,,11,5.0,765,4.0
43,531,,1557,4.0,1112,5.0,1533,5.0
2,640,5.0,1025,3.0,67,,1588,5.0
122,610,,822,4.0,1677,5.0,415,5.0
54,549,3.0,598,,1643,4.0,943,4.0
86,635,4.0,652,4.0,44,,271,4.0
27,64,3.0,451,,1110,4.0,1021,3.0
210,1024,4.0,679,4.0,1004,,1180,4.0
11,1490,1.0,322,3.0,756,5.0,1462,
11,1619,5.0,1684,5.0,612,4.0,1662,
266,897,2.0,1635,3.0,429,5.0,829,
146,1056,3.0,585,4.0,1289,,603,4.0
85,51,5.0,1208,5.0,1017,4.0,1306,
19,1028,5.0,20,4.0,1304,2.0,938,
124,594,,235,4.0,1501,5.0,334,4.0
85,1616,1.0,1606,5.0,1031,3.0,783,
15,1552,5.0,871,4.0,1481,5.0,249,
61,1296,5.0,1270,4.0,854,4.0,972,
26,64,4.0,296,5.0,793,,495,4.0
222,1696,5.0,1315,4.0,901,4.0,619,
238,160,,936,4.0,1018,4.0,1436,3.0
128,897,4.0,388,,101,2.0,1673,4.0
16,722,4.0,1282,,618,2.0,796,4.0
49,740,5.0,1333,4.0,1542,4.0,1197,
208,1713,5.0,1249,4.0,1432,,910,5.0
49,1617,4.0,1671,5.0,1592,,734,4.0
26,370,5.0,1059,5.0,1622,,251,2.0
246,1208,5.0,732,,1453,5.0,351,5.0
129,1412,5.0,1348,5.0,1448,5.0,122,5.0
16,1157,,6,4.0,200,4.0,1627,3.0
62,324,3.0,906,5.0,590,3.0,190,
334,1333,3.0,1253,5.0,214,4.0,1352,
225,1328,,1077,4.0,1721,5.0,287,3.0
129,1012,4.0,1047,5.0,874,5.0,1245,
198,752,5.0,1684,2.0,540,5.0,1548,
81,1232,,1635,5.0,1678,3.0,430,4.0
11,408,4.0,11,,926,5.0,1070,5.0
185,325,,54,4.0,461,5.0,1006,5.0
222,1012,5.0,1092,,1321,2.0,26,5.0
49,1603,5.0,1095,4.0,1367,5.0,1038,
15,1334,5.0,200,4.0,1724,,1598,4.0
85,20,5.0,1716,,679,3.0,268,3.0
234,834,3.0,581,4.0,1433,,681,5.0
69,1504,3.0,1363,,517,4.0,1068,4.0
44,532,3.0,1177,,1420,5.0,1228,4.0
44,369,3.0,1460,4.0,474,,1084,3.0
129,992,5.0,1540,,1078,5.0,430,4.0
81,693,5.0,343,1.0,970,5.0,1628,
44,290,5.0,483,5.0,1044,4.0,1321,
503,1044,5.0,760,,1020,4.0,1310,4.0
190,1296,4.0,1185,4.0,306,3.0,1674,4.0
223,323,4.0,83,,1192,3.0,831,4.0
26,17,5.0,117,5.0,1497,5.0,575,
222,1472,4.0,1523,,835,4.0,1213,4.0
390,309,3.0,1078,2.0,840,3.0,1722,
267,1489,,277,4.0,1098,4.0,316,3.0
35,103,4.0,1688,4.0,88,5.0,1676,
183,82,5.0,834,4.0,468,5.0,813,
23,722,5.0,905,4.0,1068,,847,4.0
26,276,3.0,1702,4.0,396,4.0,126,
278,1634,3.0,838,4.0,1752,5.0,590,
430,1041,4.0,1345,2.0,892,5.0,1566,
85,243,5.0,372,,677,4.0,397,5.0
32,1509,,167,3.0,681,5.0,14,4.0
8,244,,539,4.0,876,5.0,830,4.0
43,16,4.0,679,4.0,153,4.0,207,4.0
40,272,,1408,5.0,1493,4.0,700,3.0
26,288,5.0,833,,1747,4.0,743,5.0
1,1057,3.0,659,,293,4.0,300,5.0
54,467,4.0,67,5.0,1253,4.0,165,
37,1347,,85,4.0,101,4.0,1606,4.0
15,760,5.0,409,5.0,1515,,124,3.0
190,1521,,417,1.0,692,5.0,1581,5.0
48,192,,505,5.0,266,5.0,364,4.0
43,656,,372,4.0,86,5.0,90,5.0
207,1152,,1169,4.0,1630,3.0,735,5.0
44,145,5.0,1698,3.0,699,5.0,1692,
113,433,3.0,1186,3.0,501,3.0,1447,
49,738,5.0,435,5.0,1508,,645,3.0
16,1395,4.0,244,,612,4.0,1484,4.0
7,1381,5.0,1271,,1016,5.0,1017,4.0
26,1602,5.0,1618,,329,4.0,847,4.0
49,736,4.0,1041,4.0,754,4.0,582,
1,1040,3.0,1221,4.0,550,4.0,791,
0,787,,1721,4.0,1403,2.0,1660,4.0
83,434,5.0,771,4.0,1017,4.0,521,4.0
246,1573,1.0,997,5.0,1112,4.0,1119,5.0
86,676,5.0,292,,1688,1.0,1327,5.0
62,1344,5.0,1638,4.0,1642,4.0,557,
0,755,3.0,1111,4.0,1693,,46,4.0
26,1153,,1475,4.0,821,4.0,959,5.0
149,1430,,1609,3.0,125,4.0,254,4.0
208,343,,1720,4.0,1674,4.0,845,5.0
40,434,,470,5.0,1223,4.0,183,4.0
26,949,5.0,59,,285,4.0,189,3.0
16,114,,1078,5.0,843,4.0,607,1.0
143,227,5.0,883,2.0,461,4.0,1374,
81,1026,5.0,277,,1177,5.0,363,1.0
49,722,4.0,1606,5.0,72,,974,5.0
40,1664,5.0,1568,,707,4.0,603,5.0
26,785,4.0,1329,5.0,748,4.0,1679,
172,1538,,1352,1.0,329,2.0,922,4.0
43,1334,5.0,1561,4.0,378,5.0,1146,
282,1425,2.0,1638,3.0,806,2.0,1466,
15,1680,5.0,1028,3.0,20,5.0,684,
42,565,,853,5.0,647,4.0,175,4.0
274,800,,855,4.0,1676,2.0,1437,4.0
61,146,4.0,455,4.0,1160,5.0,1544,
43,0,,86,5.0,615,5.0,797,3.0
146,1248,5.0,1156,,1721,5.0,1277,2.0
119,3,,1588,4.0,628,5.0,254,3.0
113,1155,3.0,325,4.0,198,3.0,271,2.0
51,1635,5.0,213,,405,5.0,1099,5.0
15,1302,4.0,826,5.0,1307,4.0,1694,4.0
48,1400,5.0,1690,,1054,5.0,191,5.0
0,179,4.0,163,3.0,502,4.0,1195,3.0
107,1476,4.0,870,,1388,2.0,1518,3.0
533,1696,3.0,1621,3.0,857,5.0,270,
26,1174,5.0,375,5.0,1176,,542,1.0
43,881,5.0,774,,986,5.0,1660,5.0
23,486,5.0,1721,,527,5.0,63,4.0
95,1585,4.0,388,,1144,3.0,1358,4.0
246,112,4.0,162,4.0,755,4.0,380,
8,0,5.0,1077,5.0,1223,4.0,1064,
8,144,4.0,177,,1709,3.0,1406,4.0
38,1698,4.0,915,,471,4.0,1210,3.0
26,122,4.0,1356,4.0,1692,5.0,460,3.0
173,386,,743,5.0,1100,4.0,751,5.0
537,1174,,985,4.0,1356,3.0,988,1.0
183,1041,3.0,1514,4.0,1597,,271,3.0
81,1443,4.0,452,,1388,3.0,1518,2.0
23,1668,,1012,5.0,943,5.0,1455,4.0
225,1652,3.0,1077,4.0,537,5.0,522,
129,145,3.0,115,5.0,1144,3.0,249,4.0
127,1632,5.0,915,,46,2.0,239,5.0
119,1041,4.0,1524,4.0,1722,4.0,555,
21,1608,4.0,604,3.0,1053,,447,3.0
33,555,3.0,397,5.0,1645,,783,1.0
63,913,4.0,1461,,572,5.0,1005,4.0
287,788,,920,4.0,489,5.0,573,1.0
76,976,,1344,5.0,803,4.0,1578,2.0
76,1427,,1524,5.0,1228,4.0,846,3.0
202,707,5.0,1139,,853,4.0,504,3.0
1,1331,,263,4.0,872,5.0,859,3.0
129,756,,1721,5.0,1599,5.0,975,5.0
44,1298,,1112,5.0,905,4.0,970,5.0
16,803,3.0,1701,3.0,1511,,508,5.0
161,417,1.0,834,4.0,868,,617,2.0
128,547,5.0,324,,501,5.0,405,3.0
11,786,,100,4.0,874,4.0,221,5.0
96,602,3.0,1483,,347,2.0,1406,4.0
161,624,,433,4.0,647,4.0,874,1.0
62,465,,241,5.0,1368,2.0,686,3.0
33,1730,2.0,406,4.0,270,3.0,559,
26,738,5.0,500,1.0,1542,,1389,5.0
180,1025,4.0,267,3.0,348,,254,3.0
44,257,,929,4.0,631,4.0,217,2.0
37,1288,4.0,745,,1707,5.0,77,5.0
571,19,,806,2.0,857,2.0,281,1.0
23,849,3.0,967,5.0,476,,750,4.0
209,1345,2.0,508,,190,4.0,1534,4.0
26,1460,5.0,989,5.0,847,4.0,175,5.0
11,18,4.0,1220,4.0,122,5.0,206,4.0
532,978,5.0,1315,4.0,627,,741,4.0
26,818,,633,2.0,1149,5.0,1357,5.0
49,1122,3.0,611,4.0,1430,,1455,4.0
11,834,4.0,853,5.0,187,,1692,5.0
44,1521,,1683,5.0,238,3.0,879,4.0
63,965,4.0,1065,4.0,604,3.0,46,
49,821,5.0,6,3.0,1481,5.0,475,4.0
44,1552,4.0,1525,,647,4.0,958,4.0
83,176,5.0,82,4.0,679,4.0,1002,
160,167,5.0,711,,1559,3.0,153,3.0
105,177,3.0,1000,,1662,2.0,1279,3.0
209,1316,,535,2.0,1006,4.0,622,3.0
193,99,5.0,468,5.0,1717,2.0,15,
146,52,3.0,471,3.0,105,,78,3.0
200,992,5.0,963,,294,5.0,1544,4.0
11,1478,,1496,5.0,1737,4.0,1213,4.0
43,1552,5.0,16,4.0,615,5.0,1386,
23,1056,4.0,304,,618,4.0,91,4.0
285,897,2.0,853,3.0,245,2.0,191,
62,518,,845,3.0,509,5.0,1295,2.0
193,34,4.0,1269,4.0,1544,5.0,346,
49,1024,5.0,816,4.0,1475,5.0,308,
208,1314,4.0,626,3.0,446,5.0,447,5.0
43,1667,4.0,586,,269,5.0,605,3.0
15,291,,55,4.0,573,5.0,175,5.0
44,311,4.0,696,4.0,1528,3.0,602,2.0
85,1735,5.0,920,,1133,3.0,1549,2.0
16,1249,5.0,435,5.0,726,4.0,937,4.0
81,1680,5.0,1025,5.0,294,5.0,1079,
23,258,1.0,760,,153,4.0,1327,5.0
208,1210,3.0,283,3.0,1051,3.0,47,4.0
26,496,,1616,2.0,1177,5.0,1183,5.0
16,113,4.0,967,5.0,1176,,287,2.0
129,576,5.0,117,,330,5.0,303,5.0
11,752,,305,3.0,172,5.0,61,5.0
207,242,,822,4.0,1528,1.0,298,3.0
16,1217,5.0,86,4.0,1418,5.0,255,
11,568,4.0,1017,5.0,1482,,1692,5.0
292,453,4.0,473,5.0,636,5.0,1007,
129,1697,4.0,389,,581,5.0,855,5.0
218,384,3.0,884,,471,3.0,1086,4.0
105,324,4.0,985,3.0,876,,415,4.0
85,646,5.0,71,4.0,473,4.0,939,
49,611,4.0,741,5.0,43,,527,4.0
11,1010,4.0,1158,4.0,153,4.0,443,
183,1600,4.0,1073,,1475,4.0,1555,5.0
81,1109,4.0,219,5.0,702,5.0,383,
8,1634,5.0,179,3.0,1337,,846,5.0
428,1157,,1606,5.0,1480,4.0,1550,4.0
16,257,5.0,68,5.0,1704,,1068,2.0
23,737,5.0,437,,1434,4.0,1146,5.0
51,18,4.0,137,,1628,4.0,876,3.0
105,577,4.0,983,4.0,330,4.0,1580,
598,1393,3.0,1730,5.0,1240,4.0,397,
354,1441,4.0,1420,5.0,1228,5.0,413,
231,945,,897,5.0,36,5.0,748,4.0
124,1637,4.0,1126,,136,4.0,1535,5.0
222,331,4.0,1403,4.0,524,3.0,654,
81,865,5.0,1652,4.0,1045,,331,5.0
149,1030,4.0,954,4.0,1179,,908,3.0
346,466,,1318,3.0,615,3.0,251,3.0
33,178,3.0,658,,306,4.0,1310,4.0
