item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9,user-10,rating-10
23,209,4.0,1571,,724,4.0,1638,4.0,998,5.0,71,5.0,584,,121,,634,4.0,1547,
81,193,4.0,1426,,370,5.0,339,2.0,1498,,106,5.0,555,5.0,845,4.0,1310,,287,
44,1025,5.0,402,4.0,1507,,99,4.0,548,,134,4.0,375,4.0,1561,4.0,427,,1724,
62,1377,5.0,1172,,309,5.0,1286,4.0,1403,3.0,1451,,1214,,238,2.0,799,,1311,4.0
81,512,,960,,724,5.0,1301,5.0,1031,5.0,1368,3.0,107,4.0,1756,,620,5.0,79,
43,1600,3.0,467,2.0,1223,3.0,1640,,1512,5.0,347,,859,5.0,1596,,236,,447,3.0
11,1728,4.0,1569,,228,3.0,1300,,679,3.0,1256,4.0,922,4.0,91,4.0,140,,543,
11,1152,,769,4.0,579,3.0,375,4.0,72,4.0,843,5.0,396,,1069,,829,4.0,991,
49,1232,3.0,1344,4.0,1474,,931,,1156,1.0,918,3.0,1607,4.0,552,,1512,5.0,872,
26,1714,,1250,3.0,259,,500,1.0,1141,,1334,5.0,1194,4.0,748,4.0,525,,639,5.0
16,1619,4.0,1172,3.0,1588,3.0,502,4.0,295,,1351,,1479,3.0,233,4.0,985,3.0,1423,4.0
16,1728,,1120,,1364,3.0,933,,886,3.0,1399,4.0,1368,5.0,840,4.0,1497,,429,5.0
16,304,4.0,769,4.0,1622,,552,3.0,1464,,1369,,969,,107,4.0,1678,3.0,191,3.0
83,816,,1443,5.0,758,5.0,774,,183,4.0,1639,,1385,5.0,507,4.0,1534,4.0,1390,
43,114,,1411,,1047,4.0,840,4.0,1019,5.0,59,3.0,1147,,1452,5.0,414,,639,5.0
51,1681,,1555,,22,3.0,1417,5.0,458,,875,,925,4.0,974,5.0,1599,4.0,351,3.0
16,1169,4.0,1553,,1090,,1123,,1539,,1241,5.0,233,4.0,858,4.0,1194,4.0,1183,4.0
16,1680,2.0,97,5.0,755,3.0,1012,4.0,1685,5.0,982,5.0,1736,,200,4.0,938,,62,4.0
81,16,,1713,5.0,1027,5.0,419,4.0,1541,5.0,1367,5.0,488,4.0,1513,,1130,5.0,445,
11,1696,,1057,3.0,1587,5.0,228,3.0,1028,5.0,168,2.0,1323,,238,3.0,239,,495,
11,1460,3.0,887,5.0,1688,3.0,809,,506,5.0,108,,1421,5.0,1213,4.0,175,,511,5.0
44,596,,292,,567,5.0,999,5.0,907,4.0,76,5.0,461,4.0,1406,,1694,4.0,495,
43,384,4.0,1731,5.0,1012,5.0,212,5.0,630,,1735,3.0,503,,73,,1278,3.0,79,
43,849,,1588,5.0,980,5.0,822,,1558,4.0,905,5.0,347,,910,5.0,1358,5.0,46,
274,1266,,1396,3.0,1205,4.0,118,,985,4.0,137,,922,2.0,1611,,172,4.0,1101,4.0
8,960,,1408,5.0,1665,,758,4.0,262,,471,3.0,314,5.0,491,4.0,747,4.0,78,4.0
81,1170,5.0,1012,5.0,373,,1256,4.0,1064,,585,4.0,874,3.0,331,5.0,91,5.0,443,
44,17,5.0,979,,1043,,276,4.0,1301,5.0,1736,,1612,,124,4.0,1071,4.0,879,4.0
16,736,,1090,,1010,4.0,1220,5.0,1333,5.0,248,3.0,600,2.0,521,4.0,107,4.0,703,5.0
26,1392,,785,4.0,1685,5.0,1638,4.0,103,,42,,795,5.0,332,5.0,1325,4.0,541,
16,368,3.0,466,,757,,423,2.0,1607,3.0,713,4.0,1342,,591,4.0,1391,3.0,31,4.0
11,593,,1460,3.0,1588,4.0,613,5.0,919,,1674,,1210,4.0,59,,92,3.0,141,5.0
81,98,,1042,,884,3.0,1349,4.0,1159,5.0,189,4.0,1438,2.0,1326,,1550,4.0,671,
38,1152,4.0,881,,834,3.0,1606,4.0,54,,422,5.0,263,3.0,1641,,1274,,125,5.0
282,449,4.0,1383,,761,,1514,4.0,315,3.0,1516,,237,4.0,445,4.0,158,4.0,559,
97,468,4.0,405,3.0,390,,248,3.0,1497,3.0,635,2.0,1691,,1484,,1614,,1023,4.0
16,209,,1634,4.0,386,,498,3.0,1732,3.0,680,,777,3.0,1674,,877,3.0,1181,5.0
23,1136,5.0,1505,,849,3.0,1186,4.0,1524,3.0,1173,,1162,,506,4.0,1133,5.0,301,
23,403,,163,4.0,1493,,1029,,758,5.0,1433,4.0,329,4.0,494,4.0,47,5.0,1231,4.0
208,977,4.0,497,,1170,4.0,852,3.0,21,,822,4.0,422,,1198,,926,5.0,78,3.0
81,149,,405,5.0,1094,5.0,262,5.0,1159,5.0,743,,1593,,957,,1629,4.0,1358,5.0
62,928,,947,5.0,1081,2.0,217,4.0,1113,,1417,5.0,378,4.0,1660,5.0,846,,1406,
83,864,5.0,210,5.0,531,,52,5.0,644,,423,4.0,411,,1627,5.0,1391,5.0,111,
44,1488,4.0,721,,869,3.0,293,,172,,748,4.0,477,1.0,958,4.0,1599,4.0,767,3.0
49,993,5.0,721,5.0,1699,4.0,83,,916,,824,2.0,1626,5.0,330,5.0,1007,,1199,4.0
23,129,,1093,5.0,214,4.0,198,,1098,3.0,1018,4.0,618,4.0,604,4.0,1516,,1006,5.0
129,1313,,225,,1443,,1412,5.0,1382,,1513,5.0,1705,5.0,1530,5.0,1708,5.0,556,5.0
83,436,,1205,4.0,405,5.0,518,,423,4.0,552,5.0,587,,1740,3.0,1069,,1599,3.0
23,1284,,228,3.0,1365,4.0,709,,1670,3.0,1335,4.0,616,5.0,906,4.0,1644,5.0,510,
49,1539,,133,5.0,1718,,392,5.0,1385,,858,,347,4.0,747,4.0,1005,5.0,31,4.0
83,1633,,290,,822,4.0,806,4.0,6,3.0,1270,3.0,1111,4.0,744,4.0,186,3.0,1291,4.0
44,432,,97,4.0,834,5.0,1283,,724,,1591,3.0,1464,,602,2.0,1244,4.0,876,3.0
43,961,5.0,1091,5.0,1573,4.0,742,,283,,877,4.0,1438,,175,5.0,255,,671,4.0
15,723,3.0,1300,5.0,583,4.0,887,,1354,4.0,1690,,253,3.0,861,,463,,495,4.0
15,612,5.0,294,5.0,1735,,439,5.0,1400,5.0,1208,5.0,1339,,846,3.0,495,4.0,143,
8,242,5.0,1010,,1747,5.0,276,5.0,756,,983,5.0,328,,489,5.0,1721,,1551,4.0
15,0,4.0,1714,5.0,1522,5.0,498,,1110,5.0,727,,860,5.0,1437,5.0,206,5.0,303,4.0
23,930,,1282,5.0,1523,5.0,1603,,884,,565,4.0,919,,151,5.0,1463,4.0,1531,5.0
44,64,4.0,1184,,722,5.0,946,,806,3.0,8,4.0,1338,,106,4.0,781,4.0,238,3.0
11,512,4.0,1712,5.0,1201,,387,,1349,4.0,154,5.0,1067,,604,4.0,1293,4.0,669,
23,865,5.0,852,5.0,1510,,22,4.0,1207,5.0,9,5.0,409,5.0,1435,4.0,750,4.0,1151,
86,753,5.0,945,,369,,355,,1333,4.0,1253,4.0,1576,,1400,4.0,268,4.0,989,3.0
105,513,1.0,690,3.0,820,1.0,1221,3.0,378,,395,4.0,556,,670,3.0,1438,,1519,3.0
37,672,4.0,947,5.0,980,,1140,4.0,296,,1513,4.0,9,4.0,205,,77,5.0,1295,
190,1122,3.0,627,,1093,4.0,1158,4.0,1095,5.0,744,4.0,312,,476,,1453,4.0,605,
208,305,3.0,738,,467,4.0,212,5.0,661,5.0,1740,,332,4.0,108,,1181,5.0,1661,4.0
40,1489,,1537,5.0,882,,1570,,1523,3.0,741,5.0,1221,5.0,280,5.0,1176,,1064,4.0
37,1586,,835,,36,,1703,5.0,377,,1578,5.0,827,4.0,302,5.0,78,3.0,863,4.0
69,64,4.0,322,,1058,5.0,244,,580,5.0,70,,759,4.0,586,5.0,924,5.0,878,
42,1539,,1027,2.0,148,,1609,4.0,1611,2.0,1548,,461,4.0,877,3.0,1598,4.0,383,
16,1185,,1283,,164,4.0,1540,,999,2.0,313,3.0,1561,5.0,1529,5.0,1084,2.0,782,
222,946,,725,,1061,4.0,9,4.0,1177,3.0,1722,,1290,4.0,379,,1708,4.0,445,3.0
15,48,,530,4.0,1699,5.0,1109,,182,2.0,982,,1387,,332,3.0,959,5.0,1135,4.0
16,704,,128,2.0,211,,228,3.0,149,5.0,102,3.0,616,4.0,364,5.0,749,4.0,525,5.0
222,1040,5.0,1155,2.0,934,3.0,1398,4.0,328,5.0,1322,,557,,909,4.0,1646,4.0,1359,
11,896,,771,5.0,132,4.0,1448,5.0,154,5.0,1386,,874,4.0,956,,654,,894,5.0
1,1041,4.0,1058,4.0,1346,,483,4.0,83,2.0,1731,,1656,,1688,2.0,521,4.0,717,2.0
193,1648,,930,,1315,5.0,1155,3.0,1189,3.0,982,5.0,1593,2.0,714,,1307,4.0,44,
11,112,5.0,851,4.0,1747,5.0,1588,4.0,1684,5.0,1496,5.0,89,,1514,4.0,1002,,1738,
23,1648,5.0,352,,993,,1075,5.0,1685,5.0,277,5.0,1142,5.0,663,,538,5.0,1677,
129,1457,,482,,995,5.0,243,5.0,1707,,1709,5.0,1021,,1533,4.0,62,4.0,1598,4.0
49,1058,5.0,210,,1523,4.0,115,,1220,2.0,932,3.0,1017,5.0,666,4.0,476,5.0,1503,5.0
44,1536,5.0,880,,1381,4.0,1446,,361,4.0,906,4.0,1469,,1503,4.0,879,4.0,479,
1,707,4.0,1108,,52,5.0,887,4.0,680,,216,3.0,490,1.0,58,,1211,,428,3.0
15,480,4.0,1042,,227,3.0,84,,468,5.0,1029,4.0,953,,1721,,186,4.0,300,5.0
11,496,,1075,4.0,214,,600,4.0,1627,5.0,12,4.0,397,5.0,173,,830,3.0,943,3.0
8,465,4.0,1186,3.0,242,5.0,1587,5.0,1655,,1144,4.0,91,,1067,,1198,,1615,5.0
85,1571,,293,3.0,967,4.0,952,,1224,4.0,1177,4.0,794,,874,4.0,1738,5.0,1327,4.0
81,880,5.0,1168,5.0,1730,,35,,1380,4.0,629,,1532,5.0,1596,5.0,1581,5.0,559,
44,16,5.0,354,,1460,4.0,1380,3.0,1336,5.0,809,,1658,4.0,1467,,1245,,1327,5.0
16,1425,4.0,596,,311,4.0,1481,,1517,,1327,4.0,1423,4.0,1551,3.0,1599,2.0,863,
81,1072,5.0,48,,898,,1522,,502,2.0,119,5.0,699,,1708,5.0,540,5.0,495,4.0
16,1057,4.0,1635,4.0,247,5.0,695,4.0,939,,1371,,1756,2.0,766,5.0,782,,430,
358,512,,1072,4.0,1270,1.0,727,,152,,344,,905,3.0,969,4.0,1228,4.0,1662,4.0
81,1489,,4,5.0,1428,4.0,875,5.0,203,5.0,1468,2.0,1133,,925,5.0,1503,,255,
44,338,2.0,1126,,1128,4.0,616,5.0,25,5.0,1273,,985,5.0,1642,4.0,1547,2.0,1742,3.0
193,1520,,1377,5.0,1027,,675,4.0,997,4.0,842,4.0,1450,3.0,1021,5.0,1389,,958,
51,1440,5.0,544,3.0,1392,,1360,,1747,4.0,1075,5.0,1561,5.0,666,,492,5.0,973,
44,769,,1683,5.0,1412,,1444,4.0,100,,37,,375,4.0,231,4.0,873,3.0,525,4.0
16,737,,337,2.0,1524,5.0,885,3.0,550,3.0,1334,4.0,538,,172,5.0,1532,,1743,4.0
43,1364,4.0,36,,533,,117,5.0,1589,5.0,40,,648,5.0,10,,251,4.0,669,5.0
85,208,,1216,,1203,5.0,836,3.0,4,,644,5.0,1160,5.0,632,4.0,110,,174,3.0
16,1408,,1424,4.0,20,4.0,1178,,475,4.0,1563,4.0,1244,1.0,396,,1454,1.0,1087,
169,705,5.0,1748,,373,3.0,1254,4.0,999,3.0,489,5.0,1034,,1627,,669,3.0,574,
15,1137,5.0,1074,,322,5.0,1270,3.0,1414,5.0,1351,5.0,1623,,1417,4.0,1753,,1228,
26,1440,4.0,771,4.0,1349,4.0,1382,,231,5.0,1417,4.0,985,4.0,475,5.0,1563,,415,4.0
15,740,5.0,660,4.0,1205,5.0,1174,,630,,1319,,103,,1400,5.0,747,4.0,1596,5.0
230,178,,387,,1364,2.0,1606,4.0,489,5.0,1517,,830,5.0,1534,3.0,1086,,607,5.0
44,192,4.0,290,5.0,706,,1460,4.0,1493,4.0,1063,,872,,1624,,907,4.0,175,4.0
44,1747,5.0,644,4.0,341,3.0,1014,5.0,713,4.0,1593,3.0,106,4.0,1306,,1087,,1375,3.0
11,384,,1267,3.0,1748,5.0,389,4.0,325,2.0,1622,,582,4.0,1642,4.0,764,,1103,4.0
129,624,4.0,913,5.0,1221,,1046,,551,5.0,954,5.0,1628,5.0,972,5.0,173,,989,
8,1344,5.0,96,,1185,,1588,5.0,132,5.0,280,5.0,1353,,987,3.0,447,4.0,1151,
183,145,4.0,1377,5.0,963,3.0,1258,4.0,1099,,1276,,508,4.0,620,,1309,4.0,543,
51,1008,,1552,5.0,1169,5.0,641,,1321,5.0,955,5.0,699,,107,4.0,715,,47,4.0
15,848,,1476,4.0,1252,,1460,4.0,774,3.0,1641,,601,,521,5.0,1275,3.0,1563,5.0
11,768,,1120,,193,4.0,1122,2.0,963,5.0,1220,4.0,421,,890,4.0,1595,,607,3.0
180,1072,4.0,1569,,1235,3.0,1224,5.0,792,4.0,1001,4.0,924,4.0,1340,,1198,,1519,
149,433,,434,4.0,453,,614,,23,,744,4.0,1176,4.0,364,4.0,622,2.0,1006,4.0
85,576,5.0,1425,4.0,996,4.0,516,5.0,1092,,1062,,8,,1224,4.0,1065,,1535,5.0
15,368,5.0,610,,38,5.0,1238,,1463,,41,5.0,1369,3.0,699,,285,4.0,863,4.0
0,145,4.0,1556,5.0,984,,296,,249,4.0,411,4.0,555,1.0,76,4.0,397,4.0,110,
8,992,4.0,1056,3.0,338,,500,5.0,932,4.0,1413,,855,5.0,1271,,1194,5.0,58,
23,945,4.0,994,,194,,227,3.0,310,5.0,1287,5.0,1722,,845,5.0,766,,895,5.0
8,448,4.0,1265,4.0,417,,420,4.0,356,2.0,118,,1607,5.0,392,4.0,1435,,860,4.0
16,128,2.0,1395,4.0,181,,374,2.0,663,,1065,4.0,60,,1276,5.0,381,,943,3.0
43,241,,772,5.0,116,3.0,1637,5.0,1272,,617,,362,,890,5.0,1307,4.0,781,3.0
208,674,5.0,100,,1448,5.0,650,,1146,4.0,1115,,1260,4.0,1596,5.0,845,5.0,655,
16,1170,4.0,84,2.0,7,,600,2.0,40,,392,4.0,1337,,1418,5.0,427,5.0,299,
208,145,5.0,1249,4.0,680,,281,4.0,1161,,539,5.0,205,5.0,1518,2.0,575,,1087,
23,898,,1317,5.0,1031,5.0,887,3.0,1577,5.0,1498,4.0,778,,811,5.0,382,,1406,4.0
8,273,,579,3.0,1491,,165,3.0,277,5.0,709,4.0,1558,,170,5.0,1130,5.0,59,
49,1712,5.0,577,,386,3.0,406,5.0,294,3.0,1032,5.0,586,5.0,1325,,622,5.0,494,4.0
44,1505,4.0,34,5.0,1187,,932,5.0,713,4.0,697,4.0,266,,811,5.0,1116,,943,5.0
43,80,3.0,625,,965,4.0,1239,5.0,167,5.0,1529,,858,5.0,1003,,363,,190,3.0
143,1747,4.0,227,5.0,1221,3.0,645,3.0,1273,2.0,1307,,1197,1.0,1326,,1391,,607,
208,1588,4.0,1253,3.0,133,4.0,247,4.0,295,,1607,,681,,298,4.0,765,5.0,703,
23,162,,1107,,166,5.0,806,3.0,682,,91,4.0,603,5.0,1675,4.0,28,,1006,5.0
8,914,5.0,1442,,131,,422,5.0,714,3.0,1611,5.0,731,4.0,1708,,445,4.0,318,
23,1072,5.0,849,3.0,658,,1172,4.0,1110,5.0,438,5.0,1112,,1337,,1419,,524,4.0
32,1650,5.0,1347,,964,5.0,1461,4.0,1717,4.0,1065,,265,,1580,,1052,4.0,1421,5.0
51,33,,1635,5.0,549,5.0,1546,,1243,3.0,364,5.0,127,,1679,,1295,4.0,1695,4.0
11,1152,,145,5.0,596,,692,5.0,535,4.0,1756,1.0,908,5.0,765,4.0,1069,,1037,
11,353,,434,5.0,676,,1749,,533,5.0,565,5.0,118,,1479,4.0,1496,5.0,618,3.0
81,1552,5.0,228,4.0,230,4.0,425,,1641,5.0,1113,4.0,1707,5.0,1547,2.0,1339,,431,
23,1616,4.0,1264,5.0,81,,1314,4.0,1588,3.0,663,,137,,905,4.0,1436,3.0,1727,
119,1696,4.0,1296,4.0,82,5.0,468,5.0,280,4.0,104,,1320,,1259,4.0,1503,4.0,751,
44,944,,1377,5.0,1618,2.0,1443,,147,5.0,502,4.0,1735,1.0,458,,1708,,815,4.0
208,1538,,901,,1350,3.0,1321,,1019,,1661,4.0,909,5.0,190,5.0,1294,5.0,1375,3.0
81,1552,5.0,1121,5.0,547,5.0,1252,,358,3.0,1399,4.0,569,,810,,219,5.0,63,3.0
38,1664,4.0,1248,,1232,,449,4.0,705,5.0,1377,5.0,258,4.0,1250,3.0,671,5.0,959,
81,1361,,1348,,1653,4.0,854,,1113,4.0,1722,,475,5.0,1532,5.0,717,3.0,1391,5.0
81,641,,453,4.0,1318,4.0,407,,73,,122,5.0,1675,4.0,540,5.0,526,5.0,878,5.0
16,785,,401,2.0,596,,390,3.0,742,4.0,1127,,1179,,1339,5.0,317,4.0,894,3.0
61,1408,3.0,1026,4.0,146,4.0,324,5.0,727,,296,5.0,1704,,1178,,459,3.0,1118,
11,913,3.0,901,4.0,758,5.0,822,2.0,1465,,874,4.0,314,3.0,620,,1119,,479,4.0
208,656,,1091,4.0,1123,5.0,900,,549,,378,3.0,747,5.0,732,4.0,1213,3.0,94,
44,992,,1536,5.0,869,3.0,968,4.0,168,4.0,760,,1097,,1356,5.0,783,4.0,191,
85,1057,,1749,,197,3.0,391,,87,2.0,567,5.0,135,,554,5.0,733,4.0,381,5.0
49,740,5.0,821,5.0,279,,519,4.0,984,,361,,298,,107,4.0,623,4.0,799,3.0
11,1732,4.0,149,4.0,470,3.0,984,,1386,,811,4.0,1278,,574,,1006,4.0,1103,4.0
26,528,,768,,1314,4.0,115,5.0,787,5.0,742,,872,,585,5.0,1210,3.0,1389,5.0
1,224,,561,3.0,1346,,116,4.0,454,4.0,1015,,521,4.0,1115,,588,2.0,1662,3.0
16,528,,82,5.0,708,2.0,1732,3.0,966,,313,3.0,857,5.0,219,4.0,1291,4.0,1548,1.0
16,531,,1619,4.0,1747,,564,4.0,567,,1048,5.0,457,4.0,1402,4.0,826,2.0,623,4.0
16,914,3.0,133,4.0,949,3.0,1256,4.0,857,5.0,1306,,1086,,1454,1.0,319,4.0,959,
44,1488,4.0,17,5.0,1701,5.0,1606,5.0,920,4.0,761,5.0,1242,3.0,1371,4.0,1023,,1039,
11,1296,,1712,5.0,1217,5.0,99,4.0,1381,4.0,694,,1145,,106,5.0,859,4.0,1631,1.0
81,802,,1587,5.0,1204,,629,,1638,3.0,888,4.0,1753,5.0,667,,1291,5.0,1356,5.0
49,1744,,256,,803,,260,,918,3.0,1654,4.0,151,5.0,1432,4.0,937,5.0,349,5.0
8,800,,483,,789,5.0,1750,3.0,1526,,745,4.0,953,,186,4.0,910,4.0,494,5.0
129,960,,1696,,1169,5.0,402,3.0,1315,5.0,1301,5.0,678,,1674,5.0,411,5.0,1085,
15,480,4.0,1745,4.0,1314,3.0,1570,,883,5.0,1543,,205,5.0,1629,5.0,1566,,703,
44,832,4.0,755,5.0,947,4.0,659,,823,,1383,4.0,1657,5.0,699,5.0,29,,1695,
129,337,,1076,5.0,356,,390,5.0,199,5.0,552,,314,5.0,844,5.0,812,,831,5.0
44,688,,770,,1075,5.0,567,5.0,1657,5.0,762,,987,4.0,13,,174,5.0,1503,4.0
11,1217,5.0,737,,1618,,1316,,1012,4.0,1524,4.0,276,4.0,325,2.0,37,5.0,909,5.0
23,1712,5.0,1232,,241,,242,5.0,338,4.0,1623,,777,4.0,78,4.0,847,4.0,783,3.0
49,1298,,1572,,1685,5.0,70,3.0,679,5.0,1241,4.0,1484,,573,3.0,1165,3.0,1566,
23,209,4.0,1604,,839,5.0,537,4.0,1563,4.0,1291,,796,,1548,1.0,414,,847,4.0
16,1568,,1411,4.0,228,3.0,357,3.0,1671,,1559,1.0,1448,3.0,107,4.0,1132,5.0,861,
222,705,3.0,771,,454,5.0,1399,4.0,345,,123,4.0,1403,4.0,1198,4.0,158,3.0,1087,
208,1073,5.0,1105,,915,,1461,,726,4.0,998,3.0,1303,4.0,1611,3.0,830,2.0,654,
23,80,,1717,4.0,1749,,1575,5.0,939,4.0,653,,286,4.0,927,5.0,1295,4.0,239,
16,528,,1346,2.0,1202,,339,4.0,1478,4.0,1479,3.0,394,,796,4.0,1164,4.0,1599,2.0
205,1664,4.0,209,4.0,819,3.0,406,2.0,1672,,556,4.0,780,,1197,,1261,,143,4.0
128,1329,,530,,1314,4.0,1571,,438,,1530,5.0,747,4.0,862,3.0,894,5.0,1630,5.0
26,1460,5.0,357,4.0,21,,1349,4.0,1270,5.0,999,,489,5.0,1546,4.0,1581,,1021,
1,160,1.0,145,4.0,1379,,1335,,632,3.0,890,3.0,1101,2.0,1485,,61,,1375,3.0
23,803,,547,5.0,406,5.0,664,5.0,856,,1338,,1482,,1277,5.0,1294,5.0,623,5.0
193,1522,,82,4.0,1187,4.0,1398,5.0,774,5.0,1594,,1435,,1243,,1726,5.0,638,5.0
23,1648,5.0,626,,274,,978,5.0,1097,,394,4.0,1277,5.0,1214,,1375,4.0,447,5.0
49,1377,5.0,1699,4.0,51,4.0,1365,,1351,5.0,618,4.0,1626,5.0,188,,670,5.0,847,
15,851,5.0,884,3.0,1188,5.0,356,2.0,1367,,328,,1625,,1129,4.0,874,4.0,74,4.0
85,98,,1493,,1669,,870,,727,4.0,520,4.0,1112,5.0,936,5.0,1642,5.0,554,5.0
208,1025,4.0,1251,,84,3.0,341,5.0,1157,,1222,3.0,488,,792,5.0,985,4.0,828,5.0
8,16,,1168,5.0,979,,697,5.0,489,5.0,682,,493,4.0,590,,894,5.0,447,4.0
23,0,5.0,945,4.0,1025,4.0,1186,4.0,468,4.0,1735,,1593,4.0,283,4.0,107,,719,4.0
11,948,,1269,4.0,997,3.0,885,,791,5.0,1560,,1577,5.0,1146,4.0,365,5.0,286,3.0
26,112,,1601,4.0,81,,1317,4.0,469,,1270,5.0,310,4.0,714,,874,3.0,987,5.0
16,385,,1138,4.0,339,4.0,627,3.0,1254,3.0,1446,,1193,4.0,1211,,1406,4.0,1567,
11,1505,,1157,,1175,5.0,1304,3.0,1688,3.0,744,4.0,1656,,1737,4.0,1692,5.0,687,
23,481,,547,5.0,197,2.0,1431,,631,5.0,1400,4.0,890,,1436,3.0,589,,1406,4.0
15,465,4.0,833,,594,5.0,487,,839,5.0,1048,4.0,888,4.0,938,,1743,5.0,1279,
377,210,,1110,4.0,1654,5.0,1592,,138,4.0,1547,,460,4.0,332,3.0,573,4.0,63,
149,1456,,128,,1488,4.0,1168,5.0,1093,4.0,1113,,1674,3.0,107,3.0,830,5.0,783,4.0
26,513,3.0,1346,,770,,1203,4.0,1187,,664,,1721,3.0,1210,3.0,1483,5.0,62,4.0
1,976,3.0,1684,4.0,149,,1414,,166,5.0,233,1.0,1707,,221,4.0,174,4.0,1647,4.0
23,1104,,101,4.0,1749,,549,4.0,1733,4.0,1659,,1707,5.0,1005,5.0,607,5.0,623,5.0
122,913,5.0,657,4.0,179,,809,5.0,1610,4.0,1243,,587,4.0,1436,,1246,,1182,2.0
81,1568,,1281,,898,,374,,586,5.0,682,5.0,972,4.0,1389,5.0,94,5.0,1054,5.0
54,992,3.0,240,,433,,147,,1224,5.0,986,5.0,874,3.0,651,,507,4.0,588,5.0
16,1488,,1457,,1333,5.0,229,5.0,647,5.0,472,,1098,5.0,718,4.0,670,,174,4.0
129,1184,,657,5.0,851,5.0,580,5.0,1349,4.0,121,,619,4.0,830,,254,5.0,1278,5.0
26,1664,,34,4.0,1346,,374,5.0,694,4.0,1689,4.0,650,,1114,5.0,942,4.0,1407,5.0
23,1264,5.0,160,4.0,883,5.0,1685,5.0,485,,1287,5.0,1385,,1322,,1756,,236,4.0
119,1217,,1586,,226,,195,5.0,947,5.0,740,3.0,615,5.0,1098,3.0,1100,3.0,398,4.0
208,1698,3.0,819,,628,,980,,856,5.0,217,3.0,666,4.0,796,4.0,926,5.0,798,
393,1536,4.0,1296,,306,3.0,1027,2.0,883,1.0,1524,4.0,1254,3.0,1691,,686,2.0,1311,
44,896,4.0,466,4.0,1698,3.0,771,,1013,5.0,949,3.0,568,4.0,217,2.0,1100,3.0,767,3.0
54,691,,709,,1030,4.0,680,3.0,392,5.0,986,5.0,1578,5.0,507,4.0,318,,1294,
44,816,3.0,1712,,752,,881,5.0,1105,,930,2.0,1267,4.0,186,4.0,1115,,396,5.0
129,544,3.0,34,,1443,,629,,1718,5.0,9,5.0,1577,5.0,10,5.0,1435,,271,5.0
16,1456,,211,,39,3.0,1255,,872,,1580,2.0,45,2.0,1597,3.0,831,5.0,63,5.0
23,193,5.0,1586,,1539,,580,4.0,1253,2.0,647,4.0,1240,5.0,1338,,1131,,223,5.0
11,34,3.0,146,3.0,403,4.0,1203,,1587,5.0,1751,4.0,919,,1303,4.0,921,5.0,1485,3.0
40,897,4.0,50,5.0,1010,3.0,1700,,1253,4.0,280,5.0,1484,5.0,92,,1021,4.0,415,3.0
11,488,,877,4.0,398,5.0,1054,3.0,1518,3.0,1487,,319,3.0,1215,,655,,607,3.0
15,416,,1153,5.0,786,3.0,758,3.0,1303,5.0,1033,,1178,5.0,1243,,1118,,1135,4.0
23,210,5.0,738,5.0,1426,,101,4.0,1238,4.0,7,,361,4.0,218,5.0,1339,5.0,1470,4.0
23,97,5.0,229,4.0,1414,4.0,1481,,1369,,1210,3.0,988,1.0,397,5.0,574,,719,4.0
81,1216,,1538,3.0,1171,,1108,5.0,629,,693,5.0,1349,4.0,1318,4.0,505,4.0,782,
81,626,,1669,5.0,1126,4.0,1114,4.0,138,4.0,11,4.0,1500,5.0,1534,5.0,1150,,927,
61,1698,5.0,1667,2.0,1556,,630,,1270,4.0,1638,4.0,537,4.0,939,,1533,5.0,191,
23,1312,4.0,306,5.0,1043,,372,,968,5.0,393,5.0,235,4.0,587,,172,5.0,959,5.0
49,1344,4.0,1441,4.0,676,5.0,36,5.0,1141,,406,5.0,1591,,442,3.0,539,4.0,125,3.0
49,160,5.0,1025,2.0,916,,855,5.0,1065,,1082,,1644,5.0,1645,,670,5.0,1327,4.0
44,466,4.0,258,5.0,1252,,581,,1335,,1736,,1737,5.0,1466,3.0,1083,4.0,1711,5.0
15,208,5.0,466,,1044,4.0,997,,805,1.0,998,4.0,667,,971,2.0,1643,3.0,331,
1,514,5.0,1492,3.0,565,,293,4.0,1478,4.0,552,4.0,248,,1195,,956,,1102,2.0
11,352,,736,5.0,513,5.0,1684,5.0,1272,,1240,5.0,1450,4.0,667,,1419,,797,4.0
16,592,3.0,1472,4.0,34,4.0,1333,5.0,1432,5.0,1337,,473,,491,5.0,1756,2.0,1054,5.0
149,480,5.0,578,,1379,,1364,4.0,1141,4.0,1189,4.0,693,,423,,648,4.0,1436,5.0
61,144,,1651,4.0,1363,3.0,1093,4.0,1686,,647,,57,4.0,714,,955,5.0,843,3.0
15,528,3.0,273,5.0,178,,1431,,1753,,779,5.0,860,5.0,1373,,1119,5.0,47,5.0
208,1377,4.0,308,3.0,484,,1113,4.0,986,,956,,1613,4.0,94,,1006,4.0,1103,4.0
16,881,3.0,3,5.0,339,4.0,1475,,1556,5.0,294,3.0,487,,283,4.0,813,4.0,509,
81,1265,,865,5.0,87,4.0,23,4.0,135,,1274,,75,,683,4.0,29,5.0,1231,5.0
49,1056,2.0,480,5.0,513,5.0,627,,1158,,1351,5.0,1751,,427,,943,5.0,1663,5.0
15,736,,1042,,1026,5.0,851,5.0,20,5.0,260,5.0,360,4.0,1288,,1337,,1564,4.0
