item,user-1,rating-1,user-2,rating-2,user-3,rating-3
61,338,3.0,883,4.0,326,4.0
1,978,3.0,886,,552,4.0
140,1441,,580,4.0,1356,2.0
61,901,3.0,665,,444,4.0
129,997,5.0,876,4.0,1742,
452,738,3.0,1733,3.0,361,
246,1300,4.0,405,4.0,223,
43,949,5.0,520,3.0,639,5.0
255,1425,5.0,1500,,1071,4.0
354,690,3.0,1609,5.0,1197,
23,802,5.0,533,,1087,5.0
11,1601,,514,4.0,1564,4.0
42,999,2.0,521,4.0,10,
205,320,4.0,1348,,1253,4.0
375,338,,101,4.0,361,5.0
349,1033,3.0,555,,1727,4.0
193,631,3.0,1721,,1294,4.0
172,1364,2.0,1014,5.0,1531,
83,1170,4.0,949,4.0,1119,
83,1448,5.0,1658,4.0,956,
197,1014,5.0,392,,447,4.0
671,561,,1314,2.0,839,3.0
26,1715,,278,5.0,1291,4.0
209,198,,311,2.0,617,3.0
83,1170,4.0,1449,,572,3.0
166,368,,186,5.0,1612,3.0
106,1538,,758,4.0,876,4.0
180,231,3.0,1390,,783,4.0
151,1521,,596,1.0,1611,1.0
180,897,3.0,1181,5.0,1534,3.0
113,740,1.0,697,4.0,143,3.0
85,1260,,1020,3.0,254,4.0
61,583,5.0,1612,,1564,5.0
16,357,3.0,568,4.0,1279,
169,269,,717,5.0,1679,5.0
48,1553,,1635,4.0,334,5.0
223,80,,1049,4.0,1423,3.0
43,1366,,1337,5.0,1242,5.0
135,425,2.0,1369,,350,4.0
1,1554,3.0,299,,1437,3.0
428,1620,4.0,1207,,249,5.0
208,832,5.0,129,,445,5.0
32,1488,,535,5.0,1615,4.0
223,338,,1047,3.0,924,5.0
149,288,4.0,1068,,796,4.0
232,851,4.0,211,,1253,3.0
166,867,,78,3.0,1711,4.0
16,1057,4.0,1510,,572,4.0
108,309,5.0,838,,1642,3.0
190,576,4.0,777,,1100,4.0
190,1333,5.0,631,,123,4.0
140,824,,281,2.0,879,5.0
292,1440,,897,3.0,1084,3.0
465,1682,4.0,262,,1468,4.0
199,139,,1259,1.0,319,4.0
108,1393,,500,3.0,844,4.0
718,357,1.0,1078,1.0,266,
9,329,3.0,665,,1358,5.0
43,947,3.0,29,,47,4.0
15,456,4.0,1098,5.0,574,
85,368,,1635,1.0,520,4.0
129,821,,281,3.0,890,3.0
52,1267,2.0,212,3.0,565,
180,608,,772,4.0,820,2.0
16,800,,1260,4.0,1708,3.0
85,99,,1222,3.0,1599,5.0
98,473,4.0,1706,4.0,653,
594,768,,1158,3.0,1014,5.0
82,885,3.0,874,3.0,1182,
109,1507,4.0,885,3.0,831,
127,599,5.0,428,,797,4.0
166,1154,3.0,228,,1703,2.0
86,572,3.0,1036,4.0,927,
33,439,,1259,4.0,479,3.0
222,1361,4.0,1034,,542,3.0
26,891,5.0,1325,4.0,1663,
81,1426,,804,5.0,1621,5.0
399,1250,3.0,1107,,542,3.0
0,435,2.0,1735,,1406,2.0
81,1650,5.0,404,5.0,650,
177,1004,3.0,509,,1326,4.0
26,1621,5.0,1447,5.0,1179,
8,1717,,392,4.0,188,4.0
23,1488,5.0,80,,977,5.0
43,673,,650,3.0,1708,4.0
85,1701,,1210,4.0,602,2.0
37,1254,4.0,1068,5.0,510,
25,865,5.0,264,,1358,2.0
8,1144,4.0,266,4.0,123,
216,1685,4.0,1242,,1611,4.0
54,1010,,1254,4.0,971,4.0
274,353,3.0,1393,,969,5.0
709,1057,2.0,1078,1.0,1293,
22,883,1.0,391,,620,5.0
169,59,3.0,1102,5.0,1119,
180,193,,170,4.0,924,4.0
122,102,,1356,5.0,430,4.0
77,177,5.0,323,,1253,4.0
214,1044,,844,3.0,1181,4.0
190,520,4.0,1228,4.0,556,
11,101,5.0,1113,5.0,1118,
109,626,,1155,4.0,1735,4.0
129,453,4.0,9,5.0,1739,
61,697,5.0,1355,,1277,4.0
198,1249,3.0,615,5.0,716,
183,1748,5.0,203,,415,3.0
42,594,4.0,1095,3.0,552,
23,193,5.0,1492,5.0,639,
70,1715,3.0,925,4.0,1694,4.0
30,1075,,170,3.0,462,4.0
209,1683,4.0,1561,2.0,1357,2.0
225,1648,,145,3.0,694,4.0
296,1365,4.0,60,,47,3.0
128,995,5.0,921,,10,5.0
1,1024,4.0,357,3.0,703,
287,691,4.0,142,,1663,2.0
16,1362,2.0,51,3.0,280,3.0
177,1268,4.0,918,,618,3.0
135,631,,845,5.0,605,4.0
69,1344,5.0,465,5.0,819,
405,868,2.0,603,3.0,110,
181,52,4.0,523,2.0,589,
120,912,1.0,1065,3.0,494,
183,554,,1194,4.0,269,5.0
180,1713,3.0,931,,1433,3.0
8,1559,5.0,104,,378,5.0
91,1713,,1269,4.0,1756,2.0
338,531,5.0,996,3.0,942,
42,593,,136,4.0,1065,4.0
24,1746,,1205,4.0,598,2.0
103,1474,,1013,4.0,471,5.0
8,1032,4.0,1436,,445,4.0
8,323,,1077,5.0,920,5.0
69,6,,1078,2.0,1400,4.0
318,1328,,1177,2.0,107,2.0
105,375,,429,5.0,831,4.0
109,1537,5.0,1209,5.0,1724,
586,1674,,58,3.0,447,3.0
133,387,,20,4.0,1228,3.0
208,898,,1748,5.0,1544,4.0
212,416,,1364,3.0,1054,3.0
44,771,,451,4.0,297,4.0
193,1146,5.0,1434,4.0,751,
274,309,4.0,1592,,937,2.0
44,467,,905,4.0,796,5.0
8,870,5.0,222,4.0,398,5.0
118,834,3.0,152,,1563,4.0
85,562,,876,3.0,621,4.0
127,896,1.0,441,,783,5.0
26,1379,5.0,712,,1113,5.0
81,822,4.0,1273,5.0,1391,5.0
208,449,5.0,1528,2.0,1081,
166,759,2.0,123,4.0,1182,
244,452,,1253,4.0,311,5.0
292,1253,4.0,1318,,540,4.0
16,918,,615,4.0,622,3.0
525,1442,5.0,1354,3.0,910,
8,1540,,1318,4.0,1529,5.0
0,752,,1698,3.0,830,4.0
40,576,4.0,1344,5.0,684,
27,819,,167,5.0,1391,4.0
38,1555,,726,5.0,1357,4.0
11,933,,134,5.0,1066,3.0
587,1235,3.0,1242,,156,2.0
129,1413,5.0,1133,,1566,4.0
106,967,5.0,1100,4.0,623,2.0
54,306,4.0,854,,1210,3.0
357,663,,1082,5.0,943,4.0
85,746,,1563,3.0,639,5.0
23,1303,4.0,269,5.0,351,5.0
112,1667,,859,4.0,1277,4.0
357,1013,4.0,1014,5.0,986,3.0
384,281,1.0,107,3.0,1647,
149,1745,3.0,1244,,1182,5.0
10,1065,4.0,217,3.0,1197,
161,163,4.0,1433,3.0,206,
63,737,,167,5.0,397,5.0
535,946,,1053,3.0,254,3.0
157,483,4.0,1214,,943,5.0
208,984,,843,5.0,109,4.0
9,976,3.0,1714,,447,4.0
43,1521,,963,5.0,67,4.0
107,804,4.0,106,2.0,1100,2.0
64,594,4.0,1689,,124,3.0
454,841,4.0,813,4.0,1679,
23,151,5.0,1432,5.0,991,
128,566,5.0,1448,5.0,649,
183,294,5.0,1175,5.0,509,
1,435,4.0,999,2.0,781,
213,1158,4.0,806,,701,4.0
81,1458,5.0,1300,4.0,1244,
102,1553,,1364,4.0,1685,4.0
119,1091,5.0,1029,5.0,398,4.0
61,340,5.0,1669,,717,5.0
34,1200,3.0,0,3.0,768,
337,1564,1.0,429,2.0,1214,
8,229,4.0,1253,5.0,248,
242,483,5.0,1732,3.0,246,
16,977,4.0,1591,4.0,1163,
564,211,,697,3.0,444,4.0
62,1559,5.0,826,5.0,1502,
223,274,4.0,358,5.0,1085,3.0
255,372,3.0,445,4.0,1582,
296,1141,,875,2.0,1580,4.0
129,1169,5.0,740,5.0,906,
566,1073,4.0,1334,5.0,970,
361,865,5.0,346,1.0,1743,
43,627,,330,5.0,1741,4.0
293,162,4.0,444,4.0,1725,
106,1136,5.0,1126,,1261,5.0
49,1685,5.0,1414,4.0,889,
201,1217,3.0,1314,1.0,1035,
197,355,,308,5.0,453,2.0
144,406,4.0,14,,1711,2.0
15,854,,360,4.0,63,4.0
103,1490,,471,5.0,1071,2.0
23,1077,3.0,1273,,1610,3.0
69,1344,5.0,224,,834,3.0
124,674,,1364,4.0,748,4.0
328,1219,,1571,4.0,743,3.0
23,1057,3.0,524,4.0,143,
119,1602,,1459,5.0,310,5.0
68,1297,5.0,1109,,429,4.0
63,1312,,1276,5.0,1068,4.0
214,1140,3.0,281,3.0,1599,
16,1714,4.0,486,3.0,1144,
315,1297,1.0,795,,1086,3.0
8,295,,732,4.0,398,5.0
61,1408,3.0,1107,4.0,325,
23,130,,1417,5.0,1726,5.0
174,1680,4.0,250,,107,4.0
61,857,5.0,1513,,495,4.0
44,882,,883,3.0,973,3.0
74,1506,,1479,3.0,1356,3.0
16,1360,3.0,1169,4.0,1228,4.0
287,1457,,1345,3.0,820,3.0
109,1296,4.0,1205,,1429,1.0
43,1286,5.0,986,5.0,925,1.0
377,54,,573,4.0,623,5.0
81,1474,,387,5.0,1052,5.0
227,721,1.0,1524,,1496,3.0
213,1013,4.0,743,,1209,5.0
163,1718,,489,5.0,781,3.0
238,1428,,1317,4.0,1737,3.0
83,576,5.0,1301,2.0,215,
49,6,3.0,167,5.0,1448,5.0
11,1600,2.0,577,,1026,5.0
230,1344,4.0,1157,,1301,3.0
444,707,,1270,2.0,988,4.0
30,1030,4.0,714,,1086,4.0
23,802,5.0,211,,1003,5.0
200,440,,1643,3.0,125,5.0
234,1425,5.0,674,,1688,3.0
8,154,3.0,606,4.0,1247,
293,354,4.0,1213,3.0,1102,
25,1334,3.0,1510,,25,4.0
105,3,,1662,2.0,1519,3.0
193,52,5.0,518,,447,4.0
535,256,,208,3.0,999,5.0
248,64,4.0,456,3.0,1534,
216,1063,,1351,5.0,732,3.0
183,243,5.0,1062,4.0,1208,
377,20,4.0,309,5.0,1194,2.0
15,315,5.0,1612,3.0,526,
119,1010,4.0,644,3.0,623,4.0
571,192,,453,3.0,857,2.0
207,528,,1265,3.0,103,4.0
180,1575,2.0,1145,,572,2.0
193,673,,1475,5.0,1587,5.0
36,1298,,1170,4.0,874,3.0
49,314,5.0,587,,492,5.0
222,193,4.0,658,,1107,5.0
1,82,4.0,566,3.0,872,5.0
43,353,5.0,567,5.0,235,5.0
202,1193,4.0,171,,1711,5.0
73,1458,4.0,915,,1303,4.0
487,576,3.0,1431,,573,1.0
8,401,3.0,199,5.0,638,5.0
15,561,4.0,612,5.0,1465,3.0
50,453,2.0,620,3.0,1180,5.0
287,1233,,82,4.0,456,3.0
270,915,,532,3.0,1243,3.0
16,1187,5.0,522,3.0,1644,5.0
81,156,,1421,5.0,495,4.0
193,513,5.0,1532,,1103,4.0
248,1232,4.0,34,,623,3.0
11,1335,,329,4.0,1054,3.0
50,1701,,925,4.0,1006,4.0
76,963,,1625,4.0,1533,5.0
165,976,1.0,1271,,351,1.0
26,657,5.0,324,3.0,845,4.0
293,566,,363,4.0,380,5.0
571,1472,3.0,1107,,1567,3.0
246,1010,4.0,1253,4.0,1221,5.0
49,16,,501,4.0,1093,5.0
375,1488,4.0,1044,2.0,283,3.0
149,1121,,1250,4.0,333,3.0
49,337,,1077,5.0,555,4.0
274,49,,521,4.0,783,3.0
180,561,4.0,78,3.0,815,
22,1428,3.0,901,2.0,1510,
387,460,2.0,1325,1.0,335,
222,1009,,311,5.0,1757,4.0
354,323,3.0,1444,,1742,5.0
205,402,,585,4.0,330,4.0
8,1552,4.0,417,,1674,5.0
9,1172,,1110,5.0,506,3.0
92,690,,1587,4.0,740,4.0
73,880,,1632,5.0,146,5.0
246,1546,4.0,1403,3.0,1292,
42,405,5.0,47,5.0,1487,
12,377,,1343,5.0,607,5.0
37,412,,30,5.0,383,5.0
43,192,,658,5.0,713,4.0
38,1667,,646,5.0,862,4.0
196,229,3.0,585,4.0,1567,
49,65,3.0,133,5.0,1503,5.0
377,34,,281,2.0,460,4.0
19,469,,1303,4.0,889,5.0
768,211,2.0,1557,,218,2.0
40,755,4.0,214,5.0,919,
532,673,1.0,357,5.0,553,
166,405,4.0,695,,125,3.0
16,48,5.0,715,,860,2.0
627,705,4.0,1682,5.0,535,
69,465,5.0,501,4.0,762,
149,1250,4.0,1539,4.0,622,2.0
97,913,3.0,980,,110,4.0
44,726,4.0,1081,,1337,5.0
207,1689,1.0,555,,1341,3.0
16,1541,3.0,1739,4.0,607,1.0
25,1606,4.0,984,,1065,4.0
174,1633,3.0,402,,603,4.0
136,1040,2.0,281,1.0,1053,
177,896,3.0,770,,378,5.0
145,251,2.0,795,4.0,1247,
16,563,3.0,1668,,1708,3.0
93,192,,331,3.0,1694,4.0
44,1664,4.0,1395,4.0,1350,5.0
480,904,5.0,127,,1119,2.0
42,467,3.0,374,3.0,46,
103,241,,1479,2.0,280,1.0
201,609,2.0,475,1.0,1580,1.0
8,522,4.0,269,5.0,286,
11,561,5.0,82,4.0,502,5.0
33,1658,,271,4.0,1295,3.0
37,656,4.0,550,,456,4.0
68,547,,330,4.0,251,2.0
358,690,4.0,435,,1654,5.0
62,576,3.0,835,,1273,3.0
54,50,,727,4.0,411,5.0
44,513,5.0,871,,922,3.0
16,1689,4.0,635,3.0,157,
266,1627,2.0,156,3.0,877,
161,208,3.0,294,4.0,25,
135,403,4.0,1241,5.0,1631,
113,1144,4.0,332,,671,4.0
44,1138,,1098,3.0,765,5.0
26,1530,,1100,4.0,639,5.0
127,1634,3.0,1421,5.0,1279,
190,986,5.0,1341,4.0,349,
51,144,5.0,827,5.0,1564,4.0
174,520,3.0,315,,828,4.0
393,636,3.0,15,,447,5.0
676,1410,1.0,98,,1738,3.0
276,545,4.0,677,,887,2.0
83,822,4.0,744,4.0,409,4.0
266,1200,,1265,5.0,203,1.0
107,453,4.0,1047,2.0,343,
128,434,,1254,4.0,874,5.0
132,405,4.0,87,3.0,1609,3.0
278,614,,200,5.0,127,4.0
36,864,4.0,148,,732,3.0
129,257,,772,5.0,1226,5.0
287,1701,2.0,585,3.0,908,
81,851,5.0,453,4.0,844,
232,161,5.0,1511,,11,2.0
16,1012,4.0,377,,237,4.0
46,598,5.0,519,5.0,1518,
36,66,,1181,5.0,1374,3.0
110,986,2.0,1260,,1006,5.0
341,1025,2.0,1351,5.0,1640,
137,1250,3.0,1746,3.0,324,
107,1121,,1210,1.0,1103,3.0
68,1235,5.0,1492,5.0,300,
215,1664,4.0,1025,4.0,817,
11,1670,3.0,1577,5.0,1198,4.0
37,1128,,392,3.0,1288,4.0
125,1505,3.0,389,,71,5.0
113,101,3.0,1738,,1071,3.0
212,1099,5.0,829,,1006,3.0
15,695,,1081,3.0,138,5.0
498,323,,473,4.0,1259,4.0
411,1264,3.0,949,,1594,1.0
16,1537,,68,5.0,1524,5.0
129,1329,,1449,5.0,605,4.0
378,356,3.0,1636,,1295,3.0
63,1479,4.0,1000,,520,3.0
223,1747,4.0,1351,,1551,4.0
177,1120,,1276,4.0,254,2.0
30,1136,2.0,576,5.0,1318,
123,1666,,1026,4.0,1747,4.0
107,1508,2.0,14,,1327,4.0
127,323,,118,4.0,364,4.0
43,738,5.0,164,5.0,108,
202,870,3.0,1228,5.0,1037,
210,146,3.0,1654,3.0,445,
183,537,4.0,317,,847,5.0
160,864,4.0,1720,,572,3.0
268,167,4.0,1182,3.0,1247,
43,1011,,1060,5.0,1429,5.0
393,1255,2.0,1290,2.0,415,
32,1473,,1650,5.0,1699,4.0
26,70,,538,4.0,122,4.0
69,465,5.0,625,1.0,1048,
11,22,5.0,1593,,1135,4.0
444,881,,532,4.0,309,4.0
242,1344,4.0,865,,1210,4.0
210,1222,5.0,508,4.0,445,
18,34,,456,3.0,1448,5.0
143,229,4.0,297,5.0,268,
275,486,5.0,1663,4.0,1599,
49,576,5.0,406,5.0,78,3.0
15,1414,5.0,518,,1084,3.0
42,1601,,146,3.0,1391,4.0
202,992,,166,4.0,1193,4.0
225,864,5.0,1377,3.0,1663,
149,1168,5.0,871,,1531,3.0
11,1472,4.0,1298,,1077,5.0
85,375,5.0,1149,,191,5.0
105,807,,152,4.0,1100,4.0
177,1282,5.0,406,,974,5.0
468,512,,1346,3.0,227,3.0
63,1685,5.0,229,,357,4.0
44,897,3.0,1025,5.0,763,
36,529,,83,3.0,1647,4.0
113,1605,,1334,3.0,573,3.0
23,1619,2.0,341,4.0,744,
119,176,,821,4.0,1654,5.0
54,1171,,1493,3.0,1577,5.0
133,298,2.0,1546,,831,1.0
174,1557,,573,4.0,1198,4.0
9,996,,1100,2.0,1711,4.0
37,275,,645,5.0,430,3.0
8,354,,331,5.0,1564,4.0
32,129,5.0,258,3.0,934,
274,624,5.0,602,2.0,991,
16,691,4.0,661,,1159,5.0
274,18,2.0,1668,4.0,24,
11,1285,,487,4.0,206,4.0
119,436,4.0,420,,1423,1.0
232,1638,4.0,489,5.0,1338,
208,1588,4.0,141,4.0,1583,
43,286,5.0,1039,3.0,335,
223,162,,1175,4.0,1071,3.0
9,1040,,901,4.0,91,3.0
223,1348,,1144,3.0,989,4.0
73,1265,4.0,54,4.0,571,
248,720,,1606,5.0,1260,3.0
132,1041,,602,1.0,351,3.0
174,1256,4.0,281,2.0,1706,
15,1585,,626,3.0,826,5.0
214,103,5.0,1658,3.0,380,
10,180,,954,3.0,109,5.0
81,1463,4.0,1549,,1614,5.0
183,664,4.0,970,4.0,1628,
265,1056,5.0,775,,429,4.0
105,552,1.0,1627,3.0,1055,
106,806,2.0,761,2.0,634,
639,1266,3.0,1619,1.0,1140,
38,1254,5.0,924,3.0,844,5.0
16,1072,4.0,212,5.0,581,
101,1032,5.0,571,4.0,829,
513,293,2.0,1017,3.0,989,3.0
62,956,3.0,1246,4.0,223,
40,625,5.0,473,5.0,1225,3.0
132,802,,789,3.0,860,2.0
51,1169,5.0,874,3.0,765,
76,1697,5.0,1638,4.0,1129,
318,1651,4.0,646,,860,3.0
471,258,3.0,103,5.0,909,
51,932,5.0,456,4.0,719,
113,969,,494,3.0,334,4.0
381,183,3.0,1402,,125,3.0
400,1108,,823,5.0,888,5.0
164,645,3.0,331,3.0,127,
71,339,5.0,807,,346,5.0
16,617,4.0,494,4.0,1358,4.0
210,791,,520,5.0,1295,2.0
310,153,,1547,5.0,923,3.0
587,1284,,1158,4.0,281,1.0
246,419,5.0,458,,734,4.0
91,1122,,324,3.0,1100,3.0
225,1377,3.0,1282,,822,4.0
462,788,4.0,1013,4.0,1131,
72,864,5.0,977,5.0,1543,
9,1004,5.0,1406,4.0,1567,
197,1557,,1606,5.0,1244,1.0
8,1177,4.0,1387,,926,5.0
69,1426,4.0,172,3.0,703,
8,1732,2.0,789,5.0,185,
349,1217,,602,1.0,1756,1.0
51,18,4.0,1059,4.0,1196,
76,608,,52,4.0,885,3.0
8,994,4.0,1338,4.0,1499,
401,928,4.0,1396,,454,5.0
0,834,5.0,875,4.0,1247,
425,1256,3.0,1643,,543,5.0
203,498,,1301,3.0,831,4.0
16,1025,4.0,1138,4.0,964,
208,37,5.0,1750,5.0,286,
0,512,,1475,4.0,101,2.0
537,114,4.0,649,,1055,2.0
8,1460,3.0,1285,3.0,1071,5.0
85,865,5.0,962,5.0,1240,4.0
105,84,,218,4.0,1151,3.0
27,977,3.0,355,,647,4.0
222,1329,4.0,795,,1375,3.0
208,615,,1240,3.0,207,3.0
37,1056,5.0,789,,215,5.0
216,1410,3.0,885,4.0,605,
200,451,4.0,312,,1162,4.0
33,883,2.0,1269,4.0,1562,
128,215,3.0,568,3.0,1530,5.0
208,1239,4.0,1208,,1339,4.0
52,133,2.0,1498,4.0,461,2.0
287,1714,,1561,2.0,1421,5.0
290,897,3.0,919,,622,2.0
145,1586,5.0,356,,101,5.0
70,996,4.0,679,3.0,1143,
180,1745,3.0,162,4.0,1102,4.0
317,1232,,1158,5.0,1743,4.0
336,281,2.0,845,3.0,77,
269,243,1.0,203,,1101,2.0
181,1552,,420,2.0,319,2.0
709,961,,101,1.0,679,1.0
225,506,,1466,4.0,748,5.0
15,225,,1638,3.0,1437,5.0
61,332,3.0,1725,3.0,1166,
44,868,3.0,890,4.0,172,
105,625,,1221,3.0,1519,3.0
106,1314,1.0,1051,,542,3.0
200,913,3.0,1578,5.0,1519,
33,1176,,1096,5.0,1722,5.0
120,1066,,315,2.0,397,3.0
0,1189,3.0,983,4.0,363,
38,835,4.0,360,4.0,504,5.0
354,1026,5.0,1239,4.0,1401,
51,513,5.0,516,4.0,1710,
122,758,4.0,764,,620,4.0
193,1580,,397,5.0,638,5.0
161,662,5.0,666,3.0,1467,
111,1696,5.0,1559,4.0,967,5.0
351,1235,4.0,955,,207,1.0
418,1428,,101,1.0,315,3.0
163,997,,1735,5.0,1658,3.0
44,53,,310,4.0,439,4.0
49,1076,5.0,729,,1597,5.0
26,241,3.0,1077,4.0,1720,1.0
214,337,,406,5.0,1066,2.0
362,1158,3.0,1558,,1530,3.0
22,241,,254,3.0,1246,3.0
23,85,5.0,1242,5.0,283,4.0
37,552,,126,3.0,79,3.0
542,82,,820,3.0,166,4.0
15,1492,5.0,1508,,1069,5.0
10,1281,,1607,1.0,268,3.0
248,1664,2.0,1040,5.0,906,
127,18,3.0,202,,1615,4.0
81,673,,55,5.0,1304,4.0
225,1667,5.0,1155,4.0,77,
44,1415,2.0,137,3.0,1018,5.0
181,806,3.0,668,,287,1.0
51,981,4.0,809,5.0,1470,4.0
129,263,4.0,905,,683,5.0
208,626,3.0,344,,1756,3.0
49,577,,839,5.0,989,3.0
287,122,,573,1.0,254,2.0
149,725,,1609,3.0,108,4.0
234,737,3.0,723,,486,5.0
425,288,1.0,911,4.0,367,
38,16,3.0,517,,732,4.0
49,1627,,1068,4.0,671,3.0
43,1450,4.0,91,,574,5.0
161,631,2.0,1096,3.0,222,
23,1228,4.0,1692,5.0,269,5.0
119,1652,,836,4.0,286,4.0
101,323,,1364,5.0,607,3.0
63,864,5.0,675,4.0,1756,
208,785,,451,3.0,228,2.0
54,772,3.0,618,3.0,42,
81,293,5.0,838,,1754,4.0
190,200,3.0,1262,,1711,2.0
199,195,,276,4.0,1086,5.0
164,1600,2.0,406,4.0,634,
513,1732,3.0,1271,,1357,2.0
314,197,3.0,406,3.0,1403,
149,819,,1460,4.0,1047,4.0
1,147,,711,5.0,462,3.0
61,707,,452,5.0,75,5.0
11,1686,4.0,230,4.0,329,4.0
375,1568,,1159,5.0,381,3.0
26,1497,5.0,138,3.0,1148,2.0
36,657,3.0,33,,378,4.0
119,997,4.0,1705,5.0,62,
769,997,3.0,888,5.0,1672,
155,1364,4.0,1303,5.0,589,
49,448,3.0,1413,5.0,1126,
26,1314,4.0,1750,,538,4.0
268,228,3.0,602,2.0,1662,
160,1637,3.0,1432,,254,2.0
197,594,4.0,1496,,1006,3.0
11,769,4.0,1627,5.0,972,5.0
4,1622,3.0,1017,2.0,79,
354,453,5.0,1320,,559,2.0
23,707,4.0,1212,5.0,494,4.0
69,1322,,269,4.0,734,4.0
128,501,5.0,1020,3.0,365,
197,1413,,102,3.0,1609,5.0
21,343,,857,4.0,731,1.0
207,985,2.0,523,4.0,142,
68,1427,,167,3.0,506,3.0
109,18,3.0,1285,,1479,3.0
61,324,5.0,857,5.0,393,
81,1372,5.0,301,5.0,910,
16,213,5.0,104,,542,3.0
228,1015,3.0,1516,4.0,159,
10,1442,,483,3.0,196,4.0
92,483,3.0,277,4.0,953,
8,100,5.0,548,,1669,4.0
49,64,5.0,392,5.0,1533,4.0
354,437,,1420,5.0,494,3.0
379,1017,,604,4.0,1295,3.0
127,738,5.0,1565,5.0,1167,
81,1380,4.0,505,4.0,1757,4.0
85,1268,,311,4.0,702,4.0
1,1008,,1024,4.0,1732,3.0
40,305,,231,3.0,526,5.0
8,1430,4.0,1642,4.0,1740,4.0
0,755,3.0,1236,,908,2.0
307,592,4.0,1398,3.0,463,
49,906,4.0,1706,,460,5.0
92,949,,1098,4.0,767,4.0
40,339,,1337,4.0,591,4.0
149,1233,5.0,615,5.0,1753,
61,1377,4.0,324,5.0,1239,4.0
571,1093,1.0,1211,,1246,3.0
193,761,5.0,762,4.0,1434,4.0
207,1568,,229,5.0,1711,5.0
149,497,,1110,5.0,535,3.0
153,161,,237,3.0,1070,2.0
274,853,2.0,618,3.0,1327,
199,897,3.0,890,4.0,492,
603,977,5.0,551,,844,3.0
161,1537,3.0,1090,3.0,831,
16,1557,3.0,1463,,1339,5.0
44,39,,859,4.0,1340,5.0
149,657,5.0,1415,4.0,63,4.0
129,722,5.0,517,,298,4.0
44,162,5.0,1093,4.0,1401,
8,993,,834,4.0,486,5.0
43,851,5.0,1063,,588,3.0
1,855,4.0,1704,,1598,4.0
44,1169,4.0,1555,,1070,5.0
42,1361,,1027,2.0,669,5.0
274,865,3.0,1668,4.0,311,4.0
333,1093,3.0,1642,4.0,956,
40,132,5.0,772,5.0,25,5.0
128,1113,,1055,5.0,1263,5.0
562,453,3.0,199,,1694,4.0
190,146,4.0,1093,4.0,295,
135,483,3.0,215,2.0,764,
54,603,5.0,317,,1741,2.0
127,99,,1707,4.0,1291,5.0
23,416,5.0,230,,955,5.0
269,913,1.0,1282,,631,1.0
1,362,3.0,1084,3.0,590,
43,1379,4.0,851,5.0,917,5.0
146,1621,5.0,1646,5.0,351,3.0
127,896,1.0,1032,,398,4.0
183,1059,,436,4.0,566,5.0
180,1185,5.0,786,,1193,5.0
44,480,5.0,78,3.0,767,3.0
23,1367,4.0,905,4.0,559,5.0
23,1506,4.0,1268,4.0,1000,
379,54,4.0,1516,,1086,5.0
377,1193,4.0,1420,,303,2.0
357,1225,4.0,1658,1.0,1166,
183,1057,,357,5.0,710,4.0
69,1733,4.0,1417,4.0,10,
19,1128,4.0,1291,,1564,3.0
230,288,4.0,1302,,988,5.0
51,738,5.0,1484,,319,4.0
255,1186,2.0,70,,1711,5.0
44,631,4.0,535,1.0,1737,5.0
105,1013,4.0,1688,3.0,1528,
353,405,4.0,855,4.0,1755,
180,1667,4.0,645,4.0,1131,
146,631,,1193,4.0,1065,4.0
220,784,,1479,3.0,1497,3.0
245,865,5.0,530,,293,5.0
15,469,,1576,4.0,1417,4.0
129,1715,5.0,392,5.0,1211,
40,320,,1377,4.0,1609,5.0
12,0,5.0,1339,4.0,1215,
50,129,,1654,4.0,637,5.0
90,598,4.0,570,3.0,511,
22,1461,,1222,5.0,844,3.0
37,1748,2.0,1112,4.0,1628,
246,1590,,298,5.0,141,5.0
135,883,4.0,789,,86,2.0
208,945,,1539,5.0,314,4.0
15,304,2.0,817,,1511,4.0
276,661,,1638,2.0,1448,4.0
73,865,1.0,981,2.0,1083,
119,560,4.0,122,5.0,910,
12,0,5.0,444,4.0,1070,
40,1302,5.0,377,,188,5.0
0,130,,1341,5.0,735,4.0
518,1669,,390,4.0,350,4.0
0,1520,4.0,957,,1198,2.0
208,866,1.0,1571,,420,5.0
61,256,,1041,5.0,1670,4.0
113,627,3.0,967,5.0,988,1.0
190,1090,4.0,908,,1581,5.0
149,212,5.0,1141,4.0,853,4.0
19,192,4.0,1748,5.0,166,4.0
11,1668,5.0,725,4.0,251,4.0
203,256,,1314,1.0,1295,4.0
85,1344,5.0,962,5.0,501,
68,1092,,325,5.0,855,5.0
230,10,2.0,220,,830,5.0
81,1556,,217,3.0,943,5.0
0,179,4.0,677,4.0,1734,
12,951,4.0,1241,5.0,1694,
63,1174,,937,3.0,780,5.0
40,1073,2.0,531,3.0,519,5.0
23,321,4.0,611,,20,5.0
208,1544,4.0,1098,4.0,1503,4.0
83,1620,,1385,5.0,990,4.0
15,945,,1129,4.0,811,5.0
222,262,3.0,1535,,1135,4.0
52,1425,,1249,3.0,294,3.0
0,1105,,179,4.0,1651,3.0
493,352,5.0,1730,5.0,217,
61,1632,5.0,1475,5.0,423,5.0
157,384,4.0,1637,3.0,1240,
113,167,5.0,824,2.0,127,
293,119,,860,4.0,927,4.0
11,344,2.0,1130,4.0,587,
