item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
81,1588,3.0,999,5.0,295,,1403,4.0,267,,1228,5.0,1581,5.0,1311,
44,224,4.0,416,3.0,1394,,261,3.0,729,,1531,,876,3.0,607,5.0
15,32,4.0,448,5.0,560,4.0,531,3.0,805,1.0,282,,1148,4.0,1070,
15,1424,4.0,370,,1172,4.0,758,3.0,648,,1531,5.0,556,4.0,1215,
16,304,4.0,432,,214,4.0,1591,4.0,632,4.0,1384,,922,,460,3.0
180,961,4.0,1265,5.0,1122,3.0,1604,,1589,,791,,729,4.0,969,2.0
16,992,4.0,241,,851,,585,4.0,1610,,1739,4.0,331,5.0,1454,1.0
49,609,,787,,517,4.0,1355,5.0,1068,4.0,428,,670,5.0,575,3.0
43,1024,5.0,1475,,468,5.0,1364,4.0,1528,4.0,1049,3.0,493,,206,
129,37,,473,,1705,5.0,427,5.0,1708,5.0,908,5.0,1021,,45,3.0
16,1440,3.0,997,,518,,982,5.0,793,,617,4.0,365,5.0,1391,3.0
8,929,,1250,5.0,932,4.0,1030,5.0,1752,5.0,1273,,1625,,1071,5.0
49,224,,352,5.0,1124,4.0,583,3.0,552,,1661,4.0,925,5.0,1662,5.0
149,352,3.0,1409,3.0,120,,744,4.0,1193,4.0,665,,905,,906,4.0
129,1090,5.0,1587,4.0,1014,,518,,1415,5.0,392,5.0,538,,797,4.0
23,1601,5.0,693,,1448,,1625,3.0,1018,4.0,1675,4.0,1374,,1326,3.0
183,496,,849,4.0,643,4.0,1270,4.0,156,4.0,365,5.0,126,3.0,911,
43,1600,3.0,1235,5.0,852,5.0,565,,1655,5.0,343,,633,4.0,494,
16,624,5.0,0,5.0,326,3.0,1175,2.0,567,,681,,1581,4.0,206,4.0
81,354,,803,5.0,516,2.0,820,4.0,1383,,1433,5.0,987,5.0,285,
129,1270,3.0,1623,4.0,823,,952,4.0,1545,,233,,1098,5.0,283,5.0
16,1280,3.0,1025,4.0,1201,4.0,822,3.0,1622,,455,2.0,1466,,30,
15,256,,464,,1264,4.0,337,4.0,199,5.0,760,5.0,1417,4.0,1483,4.0
183,721,,1346,,626,4.0,500,5.0,1146,5.0,1307,4.0,109,4.0,590,
15,1728,5.0,1296,5.0,321,4.0,1461,,1239,,1163,,1147,5.0,254,3.0
8,1506,,899,3.0,1574,5.0,1591,3.0,1129,4.0,985,5.0,44,,61,
16,576,4.0,1296,,1122,3.0,500,5.0,1110,5.0,327,,1367,4.0,232,
11,97,4.0,149,4.0,549,,487,4.0,72,4.0,329,4.0,748,,1359,
223,1490,,258,4.0,1507,3.0,933,,101,3.0,327,3.0,215,3.0,284,
15,1236,,1381,4.0,1159,2.0,825,,1577,5.0,890,4.0,732,5.0,1726,5.0
61,64,5.0,225,,1426,5.0,290,4.0,1028,,875,,125,5.0,270,4.0
8,417,,1137,,1014,5.0,391,,1144,4.0,313,5.0,1484,2.0,557,3.0
33,1186,4.0,1268,,436,5.0,1034,5.0,619,,1660,3.0,445,,1743,5.0
16,176,4.0,150,4.0,1463,,1449,,154,4.0,940,,525,5.0,287,2.0
1,1747,5.0,1524,,1413,,1239,,1561,4.0,489,5.0,1546,4.0,828,4.0
26,162,,1461,4.0,746,,1612,4.0,1004,4.0,1117,4.0,863,5.0,1263,
119,176,,98,,1363,,1123,4.0,405,5.0,374,5.0,397,4.0,1503,4.0
8,1393,,210,4.0,802,,451,4.0,213,,102,5.0,491,4.0,557,3.0
81,112,,1329,5.0,1189,5.0,759,3.0,1463,4.0,1467,,1019,2.0,396,
113,1682,4.0,1538,,580,3.0,1238,,1434,4.0,828,4.0,188,4.0,1357,
129,160,5.0,1681,5.0,1634,,1219,,932,5.0,1317,5.0,741,4.0,761,
208,33,,370,,882,,357,4.0,598,5.0,583,5.0,1182,4.0,1518,2.0
8,1458,,387,5.0,420,4.0,709,4.0,1066,,509,,398,5.0,94,4.0
16,1201,4.0,19,5.0,1603,5.0,293,4.0,565,,166,4.0,765,,45,2.0
43,1312,5.0,1185,,980,5.0,551,,1305,1.0,1658,5.0,605,3.0,830,
127,881,4.0,1380,4.0,1016,5.0,857,4.0,730,,1578,,207,5.0,1023,
81,1696,5.0,258,5.0,581,,231,3.0,136,4.0,793,,430,4.0,351,4.0
375,866,,548,5.0,1717,,789,,166,4.0,873,5.0,1499,5.0,684,4.0
8,1396,5.0,1381,,1094,3.0,1385,2.0,1116,,1532,,572,5.0,445,4.0
15,288,4.0,897,,657,4.0,1223,5.0,423,1.0,1627,3.0,1662,5.0,943,5.0
0,16,4.0,129,,913,,1237,3.0,1270,2.0,602,1.0,443,,924,4.0
15,1537,,662,,726,3.0,1607,3.0,586,5.0,859,4.0,635,3.0,188,5.0
129,1377,4.0,913,5.0,1619,5.0,1206,,698,,1547,5.0,557,5.0,1534,5.0
81,1410,4.0,1013,5.0,216,,1640,,1529,4.0,537,5.0,747,4.0,1166,
16,803,3.0,900,3.0,500,5.0,651,,268,4.0,1038,,447,5.0,111,
15,272,5.0,1028,3.0,438,4.0,439,5.0,1255,,280,4.0,315,5.0,1455,
166,262,,519,5.0,1417,4.0,41,,58,4.0,748,5.0,1724,,1534,4.0
83,1024,5.0,865,,657,4.0,1186,,293,3.0,758,5.0,376,,251,5.0
23,1397,,634,4.0,314,4.0,332,4.0,1100,5.0,398,3.0,462,,1391,
208,321,4.0,1523,,532,3.0,327,,136,3.0,72,3.0,702,3.0,623,2.0
16,464,3.0,17,4.0,1189,4.0,1448,3.0,456,3.0,314,3.0,796,4.0,781,
11,33,,49,,467,4.0,756,5.0,868,5.0,981,3.0,505,5.0,540,4.0
129,1601,,1699,5.0,820,4.0,965,5.0,137,5.0,28,,1724,,1309,3.0
85,1377,4.0,325,3.0,774,,633,3.0,1177,4.0,250,,875,5.0,702,4.0
8,1408,5.0,1248,,336,4.0,994,4.0,1623,,1369,3.0,443,4.0,1615,5.0
208,1058,4.0,707,4.0,229,5.0,295,,1144,3.0,1544,4.0,1324,,557,
25,1699,,1492,4.0,324,3.0,820,5.0,772,3.0,1590,,1607,,506,4.0
374,912,,371,,1258,3.0,330,4.0,475,2.0,444,5.0,1165,,558,4.0
135,132,5.0,582,,1160,,970,,475,3.0,699,5.0,44,5.0,815,4.0
11,1313,,322,3.0,532,3.0,682,,875,4.0,1005,4.0,765,4.0,878,
119,608,,1524,4.0,311,5.0,954,4.0,107,3.0,843,5.0,1499,,491,
43,1616,4.0,1186,5.0,311,5.0,313,,810,,876,4.0,924,4.0,1358,5.0
1,1536,5.0,1427,,132,3.0,1061,,1432,4.0,203,3.0,635,,1054,4.0
208,1600,2.0,1729,,754,,372,4.0,820,5.0,345,4.0,9,,191,5.0
81,800,,1425,5.0,1154,4.0,563,,347,5.0,221,5.0,925,5.0,1135,
69,1058,5.0,818,,1060,,293,4.0,679,4.0,136,3.0,989,,351,4.0
23,416,5.0,514,,2,4.0,281,4.0,874,5.0,1708,,92,4.0,174,
197,1344,3.0,659,,549,,1592,,1049,4.0,329,3.0,42,5.0,845,4.0
51,1184,5.0,820,4.0,645,,1013,5.0,1639,,1561,5.0,1642,5.0,236,
49,1120,,1399,5.0,1480,,185,3.0,809,3.0,1529,5.0,11,2.0,1086,
81,820,4.0,1492,5.0,902,,1015,,1448,5.0,616,5.0,906,4.0,797,5.0
44,288,,625,2.0,1619,4.0,1654,5.0,1095,5.0,1736,,1515,2.0,479,
193,1744,,881,,1505,4.0,1042,4.0,1274,4.0,638,5.0,783,5.0,991,
23,1713,5.0,964,4.0,631,5.0,1383,,1017,4.0,1337,,362,5.0,302,4.0
81,1585,5.0,65,5.0,1730,,646,4.0,40,,1194,5.0,1677,5.0,621,4.0
11,80,3.0,612,4.0,329,4.0,425,,234,,1117,,126,3.0,606,3.0
193,1652,5.0,869,,1031,3.0,263,5.0,153,5.0,1210,4.0,1261,,1375,4.0
16,1233,,1265,5.0,882,4.0,994,,1556,5.0,821,,617,4.0,506,5.0
62,1426,4.0,276,4.0,1252,5.0,1061,4.0,1367,5.0,759,,1129,,348,
43,1696,5.0,545,,900,5.0,1013,5.0,1005,,301,,334,1.0,14,4.0
208,912,3.0,1664,4.0,305,3.0,1702,,1144,3.0,1113,4.0,667,,1630,
15,354,,451,2.0,532,4.0,4,,439,5.0,1144,4.0,1050,,1102,4.0
208,1682,,502,3.0,103,3.0,1448,5.0,473,4.0,1691,,348,,943,4.0
193,16,5.0,833,,1171,4.0,228,2.0,1449,,1018,4.0,891,,572,4.0
16,610,3.0,1267,,1684,5.0,20,4.0,612,4.0,872,,1402,4.0,253,4.0
149,1730,,1330,4.0,723,4.0,661,,1718,2.0,696,5.0,844,,319,4.0
33,1408,,1122,2.0,1045,,567,,121,3.0,1708,3.0,734,4.0,47,4.0
40,276,4.0,599,4.0,760,,457,,524,4.0,1692,5.0,253,4.0,127,
40,322,,579,5.0,980,,633,2.0,587,,251,4.0,1020,5.0,29,3.0
16,176,4.0,624,5.0,1233,,1490,,982,5.0,810,,1514,3.0,1198,4.0
358,1601,,738,2.0,645,3.0,1209,5.0,1594,3.0,74,4.0,394,,1149,
15,336,,1186,5.0,660,4.0,741,5.0,1573,,408,,507,4.0,29,4.0
16,689,,1492,4.0,725,5.0,120,,617,4.0,619,3.0,158,3.0,511,4.0
183,532,4.0,1513,4.0,347,,1259,4.0,508,4.0,380,,1180,4.0,1598,
51,1381,5.0,1333,5.0,662,,1511,,713,4.0,1402,,1099,5.0,1630,5.0
11,1204,,757,,731,5.0,860,4.0,861,,798,4.0,334,3.0,591,3.0
61,1088,4.0,484,,55,4.0,903,,874,4.0,1643,5.0,1323,,1455,3.0
44,384,,865,5.0,515,3.0,917,4.0,791,4.0,1513,,1433,4.0,620,
51,880,,1333,5.0,1686,5.0,167,4.0,282,5.0,906,4.0,875,,1566,
44,1267,4.0,1493,4.0,694,4.0,1031,5.0,1115,,683,,1405,,253,4.0
11,657,4.0,1137,,1249,4.0,1237,5.0,1077,5.0,377,4.0,1466,3.0,654,
183,1072,4.0,722,4.0,20,5.0,1317,5.0,1254,3.0,375,,839,,591,
15,1011,,3,5.0,1188,5.0,516,,1144,4.0,491,5.0,174,,111,4.0
23,1026,5.0,85,5.0,360,,746,4.0,107,,540,4.0,637,,254,5.0
26,272,,1122,2.0,834,2.0,261,2.0,1209,,1148,2.0,1453,,1711,5.0
54,1552,4.0,146,5.0,1427,,85,5.0,1400,4.0,1306,,1181,,110,5.0
268,480,,306,2.0,612,2.0,420,1.0,261,,217,3.0,397,3.0,1662,
49,864,4.0,993,5.0,738,5.0,723,,1606,5.0,888,4.0,1212,,1005,5.0
44,129,4.0,153,4.0,986,4.0,970,5.0,813,,1454,3.0,1295,4.0,479,
81,448,5.0,209,,149,,1318,4.0,1527,5.0,1656,,875,5.0,589,4.0
16,1013,3.0,567,,42,5.0,1470,4.0,558,3.0,494,4.0,95,3.0,1423,4.0
23,1744,,273,5.0,1170,5.0,243,5.0,1332,,1096,2.0,734,4.0,1503,3.0
223,816,,387,4.0,327,3.0,969,,1433,3.0,733,2.0,702,,1551,4.0
81,438,4.0,952,3.0,729,,74,,1595,5.0,1197,,1565,4.0,1231,5.0
15,977,5.0,1507,,947,3.0,101,4.0,1414,5.0,904,,474,,1581,4.0
26,529,5.0,915,,1475,4.0,468,5.0,761,4.0,1082,3.0,1435,3.0,1567,5.0
0,258,,1186,3.0,405,3.0,1206,,344,,686,3.0,1006,5.0,415,4.0
8,160,5.0,1015,5.0,1351,,1432,5.0,840,3.0,1436,,1534,,1343,5.0
38,961,,162,3.0,1491,4.0,756,,103,5.0,999,3.0,696,4.0,777,
26,435,,499,,87,5.0,410,4.0,986,5.0,251,2.0,1500,5.0,1085,3.0
190,947,3.0,36,,982,,888,5.0,1112,4.0,1705,4.0,1755,,971,4.0
25,837,3.0,214,,1210,1.0,1259,4.0,1339,,1084,4.0,12,,1437,4.0
44,1440,4.0,739,,167,5.0,184,,1593,3.0,444,3.0,1661,3.0,1230,
208,1122,2.0,1047,3.0,24,,569,,314,4.0,1517,,254,5.0,1374,3.0
8,241,,932,4.0,1157,,1369,3.0,361,,699,1.0,1102,4.0,78,4.0
44,1041,4.0,18,4.0,851,5.0,1204,,217,2.0,858,4.0,1642,4.0,638,4.0
81,1056,5.0,1361,,1219,,532,4.0,69,,860,5.0,1581,5.0,1757,4.0
49,1601,3.0,390,5.0,727,,922,5.0,1405,4.0,1326,2.0,351,4.0,863,
44,1314,3.0,1016,,1320,1.0,89,,1468,4.0,205,5.0,1006,4.0,1407,5.0
49,1380,5.0,856,,377,4.0,25,,955,5.0,1324,5.0,461,3.0,1631,
16,35,,1125,5.0,70,3.0,1191,,936,5.0,968,4.0,1547,3.0,1581,4.0
374,994,,339,4.0,405,5.0,1333,2.0,1528,3.0,1144,4.0,377,,1388,
1,481,,483,4.0,692,3.0,276,5.0,1366,,968,2.0,696,4.0,1196,4.0
23,576,4.0,1091,,980,5.0,1365,4.0,375,,603,5.0,317,,1421,5.0
44,1267,4.0,691,3.0,873,3.0,361,4.0,427,,204,,973,3.0,158,4.0
16,320,,899,,99,4.0,691,4.0,564,4.0,52,3.0,327,,489,4.0
16,769,4.0,1476,,1320,,600,2.0,985,3.0,1354,,909,5.0,526,4.0
43,64,4.0,32,3.0,257,,858,5.0,542,,1118,5.0,398,,111,4.0
15,418,5.0,35,,1476,4.0,1607,3.0,713,4.0,156,,509,,415,3.0
129,1697,4.0,897,4.0,1506,,1316,5.0,1654,5.0,166,5.0,1751,4.0,136,5.0
23,370,5.0,435,,1460,,615,5.0,1736,,219,5.0,429,5.0,1583,4.0
222,1409,,1683,,755,3.0,343,,1704,5.0,1293,3.0,829,4.0,1167,4.0
23,1056,4.0,1057,3.0,913,5.0,1157,4.0,1078,5.0,809,,750,4.0,1679,
393,1521,,806,2.0,406,4.0,1494,3.0,457,,58,4.0,1084,2.0,351,
11,1026,5.0,1266,4.0,822,2.0,758,5.0,536,,314,3.0,844,,1517,
85,962,5.0,963,4.0,501,,133,3.0,1270,2.0,1578,3.0,619,5.0,1437,
62,128,1.0,97,2.0,1027,5.0,1732,4.0,551,4.0,619,,1276,5.0,236,
15,65,,1397,,167,4.0,1719,,1240,5.0,925,4.0,1021,5.0,1695,4.0
23,1393,,1186,4.0,915,5.0,487,,1609,3.0,538,5.0,618,4.0,1405,
37,194,,1591,1.0,1737,4.0,1017,3.0,971,4.0,1340,5.0,236,,1102,
11,1442,3.0,600,4.0,1625,,1225,3.0,1418,4.0,1662,,303,4.0,799,
129,162,4.0,808,,1112,3.0,681,4.0,842,5.0,59,,284,,1453,4.0
208,1218,,1380,,1253,3.0,1397,3.0,341,5.0,199,5.0,1162,5.0,1644,
49,928,5.0,897,4.0,885,4.0,1448,5.0,1371,,1099,5.0,1677,,206,
81,640,,289,,705,,599,4.0,521,4.0,26,5.0,1499,4.0,859,4.0
8,1395,,1142,5.0,1254,5.0,775,,520,4.0,1752,5.0,233,,603,3.0
0,192,2.0,1393,,277,3.0,1125,5.0,824,2.0,1610,2.0,635,,1580,
190,1248,3.0,1698,4.0,1556,4.0,741,,1367,,1160,4.0,1642,5.0,701,
81,976,3.0,728,5.0,72,4.0,842,2.0,203,5.0,539,5.0,411,4.0,302,
23,209,4.0,434,5.0,435,,549,4.0,155,,651,,1003,5.0,1631,1.0
143,1697,4.0,149,,933,,486,5.0,171,,1627,1.0,1708,5.0,285,1.0
21,1600,1.0,880,,432,,657,4.0,84,4.0,1479,2.0,1544,4.0,493,
44,1730,4.0,163,3.0,789,4.0,1753,4.0,1131,,1739,4.0,1020,4.0,1756,5.0
43,914,4.0,1698,5.0,834,,1158,3.0,1128,3.0,121,4.0,1115,,1039,3.0
16,407,,1207,,697,5.0,909,5.0,365,5.0,845,4.0,1102,4.0,846,3.0
208,1745,4.0,1345,4.0,562,,1010,4.0,1332,,233,,858,5.0,351,4.0
61,481,,946,,851,4.0,387,4.0,183,3.0,1303,4.0,651,5.0,1391,
11,1168,5.0,435,,1684,5.0,1558,,295,,423,2.0,8,4.0,1609,5.0
23,516,4.0,1333,5.0,1414,4.0,742,,616,5.0,876,3.0,333,,1694,4.0
33,1136,3.0,961,4.0,947,4.0,1492,,1189,3.0,741,,757,,1030,4.0
16,192,4.0,1010,4.0,631,3.0,1111,3.0,1274,,1307,3.0,1564,3.0,1727,
16,258,4.0,675,,1162,3.0,1244,1.0,348,,1741,2.0,1310,,1502,5.0
222,804,,932,4.0,1526,,598,4.0,998,3.0,1692,4.0,717,4.0,367,
26,1664,,1444,,1462,5.0,8,2.0,906,4.0,299,4.0,1371,,188,4.0
49,1697,5.0,802,4.0,775,,329,,1130,4.0,221,4.0,1133,,1149,4.0
16,1153,5.0,595,4.0,404,,437,4.0,949,3.0,856,,174,4.0,255,
0,1680,4.0,752,,83,3.0,452,4.0,597,3.0,374,2.0,614,,941,
183,817,3.0,449,5.0,594,5.0,834,4.0,693,,726,4.0,1464,,217,4.0
8,629,,38,,1047,5.0,1385,2.0,475,4.0,460,5.0,974,5.0,431,
42,1729,,849,4.0,18,2.0,1699,3.0,1651,4.0,619,,397,,206,5.0
8,626,4.0,1571,,20,,679,3.0,810,,877,5.0,94,4.0,1647,5.0
225,17,4.0,1475,5.0,1364,4.0,438,,1608,3.0,1498,,283,,461,4.0
44,16,5.0,1600,4.0,51,,595,,840,4.0,794,,61,4.0,159,5.0
44,929,4.0,531,,1284,,758,5.0,839,5.0,1258,,156,4.0,382,3.0
119,913,3.0,1603,4.0,1220,,1684,,183,2.0,1564,4.0,237,,398,4.0
1,992,4.0,535,4.0,1128,4.0,1738,,1754,,364,4.0,205,,319,4.0
177,355,,547,5.0,324,2.0,853,3.0,405,3.0,730,,1293,4.0,383,
83,1122,4.0,708,5.0,1284,3.0,1207,,1671,,650,5.0,495,,1375,4.0
113,1680,2.0,1138,,1426,4.0,707,3.0,260,,1130,,1214,5.0,607,5.0
8,1040,,1074,,738,,1542,3.0,870,5.0,889,5.0,554,5.0,526,5.0
62,1184,5.0,641,5.0,1698,5.0,1014,5.0,1128,1.0,315,,925,4.0,1199,
23,146,5.0,837,4.0,489,5.0,1500,5.0,1613,,1325,,830,,1375,4.0
129,1398,5.0,790,,1415,5.0,1340,,829,,621,5.0,349,5.0,1757,5.0
1,881,,1364,4.0,1254,3.0,1110,4.0,999,2.0,1243,,1277,3.0,414,
42,1170,3.0,468,5.0,1748,,216,,122,4.0,877,3.0,127,,911,4.0
274,961,4.0,1460,4.0,678,,1465,,1547,4.0,445,4.0,574,,718,4.0
200,1184,,483,3.0,1334,3.0,118,3.0,1752,,840,4.0,235,,221,3.0
8,1744,4.0,1361,,1702,,231,5.0,937,4.0,729,,683,2.0,1629,5.0
26,1330,,1638,4.0,358,5.0,599,3.0,823,1.0,1083,,1195,4.0,239,4.0
149,913,3.0,785,4.0,1138,3.0,757,,1048,4.0,697,5.0,1033,4.0,635,
38,1168,3.0,929,,1539,5.0,1413,,614,,855,5.0,1209,5.0,558,4.0
8,448,4.0,880,5.0,833,,947,5.0,775,,872,,603,3.0,623,4.0
11,1250,5.0,1124,4.0,392,4.0,824,2.0,1146,4.0,1580,5.0,719,,111,
49,1057,4.0,1560,,10,4.0,1197,,1182,3.0,1694,5.0,734,4.0,206,
11,1587,5.0,855,5.0,1479,4.0,903,5.0,75,,782,,1439,,223,4.0
15,1298,4.0,1400,5.0,393,5.0,170,5.0,1690,,524,5.0,1743,5.0,127,
11,258,,19,5.0,323,,20,5.0,1381,4.0,1561,5.0,492,,61,5.0
109,449,2.0,882,,211,5.0,135,,551,,568,4.0,456,4.0,1705,5.0
86,1248,,1026,4.0,978,,995,,835,4.0,294,5.0,1563,4.0,508,4.0
11,832,3.0,1536,,290,4.0,772,4.0,1068,3.0,1181,5.0,398,5.0,1375,
15,1155,4.0,453,3.0,1349,,965,,329,4.0,156,,1663,4.0,623,2.0
11,16,4.0,145,5.0,20,5.0,1196,5.0,1741,,189,,1391,3.0,1743,
222,1248,5.0,54,3.0,134,,280,4.0,1480,5.0,1497,4.0,1545,,444,4.0
180,497,,835,,726,4.0,1415,3.0,1031,4.0,620,,796,4.0,1327,3.0
21,832,5.0,1440,2.0,97,,260,3.0,229,2.0,857,4.0,201,,909,3.0
23,624,5.0,1123,5.0,664,5.0,856,,299,,1566,,1551,5.0,1503,3.0
30,1552,4.0,288,4.0,385,,1588,4.0,1177,4.0,939,,1099,,1677,4.0
8,34,5.0,1347,,439,5.0,712,,154,3.0,1642,4.0,1069,,398,5.0
43,833,5.0,449,5.0,868,,1494,,154,4.0,1547,3.0,1132,4.0,829,
119,1172,3.0,453,4.0,391,,1544,,1225,3.0,1580,3.0,1581,4.0,1167,
62,1520,5.0,448,1.0,357,3.0,524,,1452,,1389,5.0,1533,5.0,447,
193,1701,4.0,1414,,1001,3.0,282,,909,5.0,605,3.0,1725,,686,5.0
43,1696,5.0,801,3.0,310,5.0,1239,5.0,1563,,366,,415,4.0,1087,
43,34,5.0,338,4.0,627,,1303,5.0,280,4.0,1578,,1276,,686,5.0
11,561,5.0,1524,4.0,629,,1029,,1752,,520,5.0,284,5.0,845,5.0
23,0,5.0,1169,,865,5.0,1129,5.0,154,,1388,5.0,717,5.0,1135,
43,656,,1587,5.0,1001,4.0,1195,4.0,1740,4.0,1741,4.0,1422,,911,
129,1585,,1026,5.0,1668,5.0,999,,283,5.0,412,5.0,573,5.0,863,5.0
16,1569,,947,2.0,1012,4.0,1301,4.0,1478,4.0,1689,4.0,1582,,239,
54,1184,4.0,448,4.0,163,3.0,1539,,182,,780,5.0,1180,,925,5.0
49,1168,4.0,1056,2.0,1409,,835,5.0,968,5.0,1529,5.0,57,,908,4.0
16,224,,1635,4.0,292,3.0,1684,5.0,1573,,229,5.0,1479,3.0,1433,3.0
44,1089,,1252,,1380,3.0,791,4.0,490,1.0,174,5.0,638,4.0,1455,
1,1680,2.0,977,4.0,209,4.0,34,,324,,357,3.0,871,,795,4.0
23,1348,,1508,4.0,805,,614,,746,4.0,1563,4.0,1276,5.0,734,4.0
15,992,2.0,1536,,241,4.0,625,,1445,5.0,486,4.0,491,5.0,572,3.0
8,979,,1236,,1385,2.0,713,3.0,154,3.0,170,5.0,77,5.0,1022,
8,336,4.0,945,,915,4.0,468,5.0,774,,87,5.0,511,4.0,1103,
183,866,3.0,868,,693,,646,4.0,838,,647,4.0,1065,5.0,1615,4.0
54,1154,4.0,1490,2.0,612,5.0,37,,119,4.0,1304,4.0,1001,,414,
15,977,5.0,1235,4.0,1541,,1174,,344,5.0,203,,364,4.0,558,5.0
1,624,4.0,1536,5.0,1078,4.0,24,,1049,,1546,4.0,90,5.0,95,
23,258,1.0,1203,4.0,967,5.0,904,,1145,,349,5.0,685,5.0,894,4.0
208,1104,,1681,,1221,,1078,4.0,1735,1.0,909,5.0,877,3.0,1726,4.0
81,438,4.0,1608,,1018,5.0,250,,794,5.0,1404,4.0,303,4.0,1311,
129,1731,3.0,275,,867,5.0,692,5.0,502,3.0,1207,5.0,1353,,367,
26,419,5.0,1252,,262,3.0,823,1.0,1448,,376,,1338,5.0,1101,1.0
124,1520,5.0,1552,3.0,1682,5.0,1045,,1174,,1433,4.0,1082,,63,4.0
197,662,3.0,311,4.0,873,2.0,1225,,281,3.0,1597,,1117,3.0,926,
44,1376,,691,3.0,739,,583,4.0,489,4.0,1258,,107,3.0,1278,5.0
149,1024,5.0,1490,,244,,790,,103,3.0,729,4.0,958,5.0,735,4.0
21,1698,5.0,707,4.0,1156,,1638,3.0,281,2.0,458,4.0,701,,526,
16,304,4.0,1025,4.0,308,5.0,326,3.0,967,5.0,199,,301,,557,4.0
129,481,4.0,433,5.0,258,5.0,180,3.0,277,5.0,1721,5.0,1577,5.0,1053,4.0
23,1216,5.0,721,,1713,5.0,689,5.0,580,4.0,1559,,538,5.0,1694,4.0
44,352,5.0,1,3.0,1236,,982,5.0,919,,1100,3.0,860,5.0,1087,
145,145,4.0,1441,,705,3.0,932,4.0,902,,268,3.0,447,4.0,1199,4.0
38,1537,3.0,1110,5.0,1574,5.0,999,3.0,1128,4.0,1433,4.0,910,,799,
19,689,,1699,2.0,55,,521,4.0,875,4.0,1708,4.0,1198,3.0,655,
49,518,,151,5.0,39,5.0,472,3.0,363,,331,,159,5.0,943,5.0
276,1121,,1091,2.0,739,,101,1.0,281,3.0,1628,2.0,1247,,1135,4.0
11,1168,5.0,705,,340,,982,5.0,537,,1563,5.0,1627,5.0,815,4.0
149,1680,4.0,1136,4.0,1409,3.0,483,,1031,4.0,296,,1112,,1631,1.0
16,417,2.0,164,4.0,410,,170,5.0,90,4.0,1484,4.0,1517,,302,
38,852,,1381,5.0,1270,4.0,1735,5.0,1688,,1017,4.0,347,5.0,1599,
23,1056,4.0,1282,5.0,1139,,212,5.0,1141,,584,,954,3.0,1020,5.0
49,913,4.0,756,,645,3.0,1239,5.0,1115,,252,3.0,1102,4.0,79,
81,657,5.0,35,,532,4.0,1253,5.0,1112,,25,5.0,89,4.0,460,5.0
8,1713,4.0,996,,1685,4.0,709,4.0,1403,,1147,,1259,5.0,156,4.0
15,1504,,227,3.0,1203,5.0,484,5.0,1174,,439,5.0,376,,47,5.0
81,1301,5.0,1429,,310,,1737,4.0,186,4.0,1482,4.0,650,,811,5.0
51,529,2.0,488,,1658,5.0,541,,1549,1.0,1038,,1182,3.0,1695,4.0
16,946,,258,4.0,1411,4.0,147,4.0,568,4.0,635,3.0,1455,,1071,2.0
105,1026,4.0,52,4.0,694,,1351,2.0,1418,2.0,698,3.0,90,,1551,2.0
11,385,,1010,4.0,38,5.0,59,,331,5.0,253,5.0,1230,,1198,4.0
16,1363,,1592,3.0,1528,2.0,1400,,571,5.0,1421,5.0,559,5.0,1487,
44,836,2.0,1172,3.0,1621,3.0,1482,,59,,828,3.0,204,,1213,3.0
219,897,4.0,1267,,1480,5.0,568,4.0,1609,3.0,141,,1327,,207,4.0
81,1154,4.0,1443,4.0,1060,5.0,1720,4.0,1754,4.0,795,5.0,717,3.0,1679,
81,176,3.0,1729,,260,5.0,661,,199,5.0,391,5.0,1016,5.0,426,
61,560,4.0,115,4.0,1398,4.0,886,,1382,,679,4.0,792,3.0,1659,
15,1328,5.0,97,4.0,1698,,1381,4.0,149,,104,3.0,1658,4.0,846,3.0
15,1057,4.0,914,4.0,1334,5.0,678,,1256,,1146,5.0,1066,,829,4.0
197,1504,,1239,3.0,280,4.0,475,4.0,1131,,11,2.0,1517,,254,4.0
16,962,4.0,724,5.0,246,,392,4.0,299,,1003,,1580,2.0,1183,4.0
61,193,4.0,1553,,1474,,500,2.0,183,3.0,521,4.0,187,,1356,4.0
19,1504,,912,1.0,817,3.0,1505,5.0,1377,3.0,1011,4.0,1628,,605,3.0
16,1248,5.0,1025,4.0,193,,546,5.0,419,4.0,295,,552,3.0,1407,
113,1490,3.0,228,2.0,1158,4.0,824,2.0,88,3.0,696,,1437,,223,
119,480,4.0,897,,1458,5.0,278,,1225,3.0,1017,5.0,1194,3.0,1594,4.0
190,1106,,84,3.0,1638,2.0,1160,4.0,1016,5.0,1434,,523,,843,4.0
198,160,,1188,4.0,820,3.0,1444,5.0,1240,3.0,875,1.0,1166,,686,4.0
44,1538,,1556,5.0,1398,,1527,,856,5.0,234,4.0,1596,5.0,1071,4.0
23,961,5.0,660,,214,4.0,1542,4.0,441,,75,,1182,5.0,863,5.0
1,929,,1251,5.0,550,4.0,1446,,503,,729,1.0,697,4.0,1630,3.0
44,1346,,662,5.0,1688,3.0,953,,1418,4.0,298,4.0,1244,4.0,830,
16,946,,340,5.0,1300,3.0,1142,,188,5.0,29,5.0,557,4.0,1134,
44,929,4.0,417,2.0,467,,964,3.0,1574,5.0,1719,3.0,1098,3.0,492,
