item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
16,401,2.0,258,4.0,723,,1573,,202,5.0,459,5.0
63,2,4.0,1028,4.0,389,,252,,1757,2.0,1358,4.0
69,1682,5.0,1269,4.0,1494,5.0,1510,5.0,876,3.0,1230,
129,581,5.0,1384,4.0,984,5.0,121,,218,5.0,623,5.0
11,83,3.0,232,,1609,5.0,1724,,908,5.0,1534,3.0
23,225,,513,5.0,788,4.0,278,,1206,4.0,1433,4.0
238,1554,4.0,162,,834,3.0,1155,5.0,1029,5.0,651,
43,1680,5.0,1681,,1382,5.0,1654,5.0,1500,,1470,5.0
23,304,,965,5.0,1049,5.0,1164,4.0,204,,332,4.0
61,352,5.0,436,,789,,1320,4.0,696,4.0,1034,3.0
16,1056,3.0,1682,4.0,1010,4.0,1619,4.0,717,,1181,5.0
11,707,5.0,982,5.0,1735,1.0,1415,,444,4.0,141,5.0
274,16,4.0,722,3.0,150,4.0,119,,651,,1357,5.0
174,1603,4.0,84,,969,3.0,1193,4.0,1132,,1246,5.0
149,1361,,530,4.0,954,4.0,1467,,1054,4.0,1182,5.0
119,528,5.0,853,3.0,567,3.0,204,,957,,1181,5.0
15,832,,195,4.0,179,3.0,985,5.0,426,,924,5.0
198,1649,4.0,66,,758,,615,5.0,1032,5.0,954,5.0
61,1126,4.0,1577,4.0,235,3.0,1483,,1277,4.0,301,
15,1250,5.0,42,5.0,1101,5.0,590,5.0,1678,,478,
238,1042,4.0,51,5.0,947,,696,3.0,1096,4.0,649,
246,96,3.0,1032,4.0,473,,1132,5.0,429,1.0,1022,
8,726,4.0,1047,5.0,567,2.0,1721,,266,4.0,1679,5.0
54,960,,1696,5.0,1490,2.0,503,,1544,4.0,1071,4.0
0,309,3.0,1270,2.0,200,,632,3.0,1065,4.0,1546,
11,481,,1196,5.0,524,,877,4.0,461,4.0,1054,3.0
282,161,2.0,1047,,1449,,298,4.0,141,4.0,702,3.0
44,1745,,1172,3.0,868,3.0,1017,5.0,297,4.0,1501,4.0
26,1025,1.0,130,5.0,213,,1019,5.0,973,5.0,526,
1,1200,,1104,,1193,5.0,1242,3.0,1292,4.0,909,5.0
16,1603,5.0,423,2.0,297,,601,,1210,3.0,154,4.0
16,832,3.0,320,,834,5.0,1732,3.0,937,4.0,1727,
11,82,4.0,1302,5.0,1734,,747,5.0,1356,,894,5.0
40,161,,1329,4.0,705,,1079,5.0,311,5.0,217,4.0
25,405,2.0,1333,5.0,11,,1052,,1117,4.0,47,2.0
16,1745,5.0,642,,500,5.0,1735,,1036,5.0,1599,2.0
1,1248,5.0,450,,1442,,985,4.0,249,4.0,319,4.0
44,1300,,856,5.0,954,5.0,1275,4.0,1469,,1711,5.0
8,689,,675,4.0,1252,,773,5.0,1591,3.0,1181,4.0
44,513,5.0,1619,4.0,682,,603,4.0,875,,1055,5.0
222,258,4.0,1448,,1001,3.0,713,3.0,666,4.0,158,3.0
16,19,5.0,644,5.0,613,5.0,1098,5.0,810,,110,
16,1425,4.0,1346,2.0,1444,4.0,489,4.0,1338,3.0,1147,
222,323,3.0,855,,905,3.0,989,,1741,5.0,1583,4.0
11,81,4.0,658,,470,3.0,923,,926,5.0,78,3.0
38,1409,,931,4.0,806,2.0,378,,922,5.0,364,3.0
15,96,,452,4.0,789,5.0,135,,855,5.0,1481,5.0
11,1075,4.0,1397,,901,4.0,1671,3.0,666,4.0,667,
44,1729,,178,,1619,4.0,707,5.0,883,3.0,1158,4.0
85,641,,1265,,311,4.0,583,5.0,1209,3.0,1599,5.0
85,803,1.0,1687,1.0,168,2.0,1576,4.0,234,,1051,
225,976,4.0,752,3.0,561,,967,5.0,1565,4.0,1213,
43,80,3.0,33,5.0,1364,4.0,165,5.0,423,,861,
113,644,5.0,1606,4.0,1559,5.0,297,,1434,4.0,1118,
44,163,3.0,821,4.0,1528,3.0,333,4.0,1086,5.0,1134,
44,1172,3.0,234,4.0,682,,1018,5.0,811,5.0,1583,
43,1041,,1446,,1399,4.0,924,4.0,1116,5.0,1149,4.0
38,1049,5.0,508,5.0,172,,157,,671,5.0,255,2.0
16,82,5.0,1380,3.0,164,4.0,1417,4.0,682,,1532,
38,32,,405,5.0,694,1.0,103,5.0,297,,939,4.0
257,80,3.0,258,4.0,1748,2.0,1418,4.0,1099,,414,
16,576,4.0,306,4.0,248,3.0,104,,1338,3.0,751,
81,512,,1588,3.0,420,,842,2.0,1706,4.0,363,1.0
1,1060,5.0,855,4.0,872,5.0,1116,3.0,349,,509,
16,1265,5.0,804,4.0,969,,922,,539,5.0,1213,3.0
11,67,,707,5.0,163,4.0,792,4.0,856,5.0,991,
8,272,,1554,4.0,1586,3.0,957,,1407,5.0,1567,4.0
15,1472,5.0,898,,900,1.0,420,,874,4.0,283,4.0
16,1444,4.0,1749,,1701,3.0,533,4.0,874,2.0,219,4.0
274,705,3.0,806,4.0,855,4.0,520,3.0,1642,,75,
33,1329,,517,2.0,1270,3.0,1098,4.0,330,5.0,859,1.0
49,1232,3.0,705,,1395,5.0,276,5.0,1001,3.0,1498,
49,1539,,1716,2.0,1720,2.0,873,4.0,858,,990,4.0
44,341,3.0,85,3.0,1142,,1399,4.0,1661,3.0,207,3.0
26,867,5.0,1252,,860,4.0,1246,,1022,5.0,159,5.0
49,529,4.0,405,4.0,901,4.0,1510,,1463,5.0,671,3.0
15,1488,4.0,818,,1557,5.0,1673,5.0,763,4.0,1374,2.0
36,848,,1158,5.0,231,5.0,1450,3.0,732,3.0,141,
11,434,5.0,1333,5.0,90,,1194,4.0,1130,4.0,268,4.0
127,338,,1269,5.0,1606,5.0,998,,585,3.0,1085,3.0
68,528,5.0,1398,4.0,920,4.0,649,,1003,4.0,1052,4.0
23,937,,730,2.0,1658,5.0,877,4.0,286,4.0,527,5.0
23,913,5.0,738,5.0,1268,4.0,1545,,1007,4.0,783,3.0
81,976,3.0,708,,1606,5.0,120,,1033,4.0,797,5.0
8,1732,2.0,1271,,1032,4.0,1640,4.0,1116,,974,5.0
16,276,4.0,580,4.0,923,,172,5.0,1325,,1374,4.0
23,664,5.0,106,4.0,1466,,492,4.0,783,3.0,1359,
44,896,4.0,32,,114,,228,3.0,948,3.0,1599,4.0
11,192,4.0,1329,,772,4.0,1240,5.0,1547,4.0,829,4.0
1,1684,4.0,692,3.0,1446,,1591,3.0,1753,4.0,10,
26,256,4.0,65,,932,4.0,262,3.0,695,,1481,5.0
81,146,3.0,1529,4.0,330,5.0,1275,,909,,461,5.0
225,513,,962,4.0,1300,3.0,1606,5.0,280,3.0,140,
43,1040,4.0,641,,676,,936,5.0,734,5.0,1742,3.0
23,432,4.0,678,,1575,5.0,1549,1.0,13,5.0,1358,5.0
62,448,1.0,1409,,676,4.0,1335,,967,5.0,410,3.0
200,1666,,20,5.0,325,3.0,518,,1418,4.0,845,4.0
11,400,2.0,1649,,8,4.0,41,3.0,154,5.0,1740,
9,20,5.0,1432,5.0,408,,1627,3.0,1419,,974,4.0
81,1538,3.0,962,,1206,,598,5.0,1078,4.0,1146,5.0
26,1570,5.0,1458,4.0,964,,888,5.0,585,5.0,893,
49,145,4.0,20,5.0,358,,713,4.0,1694,5.0,1199,4.0
49,434,5.0,1363,,102,5.0,6,3.0,1449,,492,5.0
44,546,,227,5.0,1429,4.0,921,3.0,1022,,383,5.0
8,97,4.0,1377,4.0,549,,1640,4.0,1516,,639,2.0
85,457,,1467,,1435,5.0,780,5.0,1358,4.0,526,5.0
113,1570,3.0,1458,5.0,1642,3.0,1260,5.0,287,4.0,319,
129,1105,,1222,4.0,313,,1674,5.0,827,3.0,1743,5.0
183,243,5.0,532,4.0,1062,4.0,398,,366,,494,5.0
143,1617,,1010,2.0,1252,,43,4.0,269,2.0,1181,3.0
113,688,,594,4.0,502,1.0,1591,2.0,686,4.0,974,3.0
23,1252,,1606,5.0,648,5.0,123,4.0,492,4.0,798,
63,497,,1223,4.0,679,5.0,392,5.0,633,5.0,397,5.0
119,273,5.0,1122,2.0,146,4.0,307,,1079,5.0,249,
44,177,4.0,1750,3.0,1032,4.0,1451,1.0,1580,4.0,175,4.0
16,1488,,609,3.0,1729,,1587,4.0,389,4.0,858,4.0
54,531,,1304,4.0,250,,603,5.0,1052,4.0,670,4.0
15,1412,,518,,1366,5.0,1688,1.0,106,5.0,539,5.0
209,1235,2.0,1493,,664,4.0,1562,,1194,2.0,639,5.0
43,658,5.0,1282,5.0,1428,5.0,648,5.0,1515,,1277,
11,1409,,946,,322,3.0,1496,5.0,1224,4.0,606,3.0
127,1377,4.0,278,5.0,200,,1209,4.0,302,5.0,399,
8,789,5.0,599,,571,4.0,1340,,972,5.0,271,3.0
26,256,4.0,371,,743,5.0,1273,5.0,523,,28,5.0
228,166,5.0,891,,1100,3.0,573,5.0,1615,3.0,239,
68,64,4.0,1105,4.0,514,,1323,,686,4.0,1470,3.0
8,914,5.0,502,5.0,568,,459,5.0,860,4.0,1245,
62,64,5.0,664,5.0,856,5.0,395,3.0,814,5.0,351,3.0
23,144,5.0,530,,675,4.0,259,5.0,1670,3.0,679,4.0
23,16,5.0,1333,5.0,646,5.0,1494,5.0,1671,,266,
49,864,4.0,214,4.0,1383,,842,4.0,587,,1565,4.0
0,32,,1,3.0,821,,117,4.0,1420,4.0,46,4.0
76,1296,5.0,1425,4.0,1730,,712,,809,5.0,1625,4.0
62,759,,1448,5.0,152,5.0,1098,3.0,828,4.0,431,
190,1538,,227,5.0,1155,4.0,355,5.0,788,,1433,4.0
38,34,,996,3.0,1561,4.0,986,4.0,814,,1439,3.0
292,772,4.0,1253,4.0,936,4.0,632,,1242,1.0,1629,
33,1636,,804,3.0,999,2.0,90,5.0,1087,4.0,399,
44,1217,3.0,1378,,820,3.0,166,5.0,375,4.0,746,
85,1637,4.0,1321,,1337,4.0,1660,4.0,381,5.0,1214,
0,132,,196,,214,3.0,1210,2.0,1403,2.0,732,3.0
129,560,4.0,1425,5.0,930,,1604,,788,4.0,618,5.0
44,1701,5.0,1448,4.0,1544,5.0,570,,972,4.0,333,4.0
16,674,,786,,982,5.0,203,3.0,315,4.0,190,5.0
81,944,,1154,4.0,803,5.0,390,,573,4.0,959,5.0
81,1344,5.0,928,,1136,5.0,612,5.0,1481,4.0,1087,
1,979,3.0,1460,2.0,1656,,872,5.0,937,5.0,700,
44,273,3.0,1063,,602,2.0,764,,815,4.0,847,5.0
8,865,5.0,1026,,645,4.0,1101,3.0,606,4.0,255,
379,806,5.0,567,5.0,1592,4.0,1385,,942,5.0,1215,
49,338,,1027,,1603,5.0,985,5.0,793,3.0,58,4.0
40,1752,4.0,1017,4.0,235,4.0,750,,414,3.0,1262,
129,929,,1351,5.0,279,5.0,712,4.0,253,,78,5.0
105,723,,1109,4.0,1031,,152,4.0,618,3.0,1276,3.0
209,610,2.0,162,5.0,438,,329,,1210,2.0,1228,2.0
33,1728,4.0,273,,962,5.0,1161,,697,5.0,1707,5.0
246,435,3.0,1511,,347,5.0,1180,3.0,60,,47,4.0
222,50,5.0,1251,,612,4.0,1061,4.0,1084,1.0,268,
81,96,,450,5.0,1303,4.0,1528,3.0,813,,1406,4.0
8,1314,4.0,294,5.0,1208,5.0,955,5.0,700,5.0,1743,4.0
81,674,5.0,1493,,1176,,8,4.0,1050,5.0,670,5.0
81,387,5.0,372,,1317,5.0,618,4.0,1099,5.0,1500,5.0
149,817,,867,4.0,1254,3.0,54,3.0,1225,,1643,4.0
1,1186,4.0,626,4.0,459,2.0,1148,,1293,3.0,1117,
43,336,5.0,6,,1208,,1434,4.0,1196,4.0,1741,4.0
8,1265,4.0,1415,,968,5.0,1370,,1102,4.0,63,2.0
15,578,,1476,4.0,1125,5.0,728,,1113,4.0,109,5.0
23,820,3.0,228,3.0,216,3.0,953,,1515,5.0,1051,
43,851,5.0,1412,,88,5.0,1627,5.0,1276,,383,5.0
15,96,,1162,5.0,170,5.0,1642,3.0,284,5.0,1438,
23,564,5.0,1223,5.0,1017,4.0,1021,,783,3.0,751,
16,256,4.0,1058,3.0,1157,,21,,422,5.0,1143,4.0
26,576,4.0,1443,,709,4.0,261,2.0,793,,509,4.0
8,1505,5.0,820,5.0,1577,5.0,1113,5.0,666,4.0,1579,
40,1344,5.0,1473,,1283,5.0,707,4.0,539,,1052,5.0
15,1298,4.0,1303,5.0,219,5.0,1212,,1677,3.0,415,3.0
44,1653,4.0,201,,857,,283,5.0,907,4.0,1084,3.0
23,82,4.0,54,,1159,5.0,777,4.0,473,5.0,750,4.0
146,1248,5.0,949,4.0,1256,4.0,923,,1756,1.0,1420,4.0
11,546,5.0,675,4.0,313,,557,4.0,477,,526,5.0
48,561,,963,5.0,1699,5.0,309,3.0,1415,,1372,5.0
164,1217,,917,4.0,1269,3.0,679,,618,3.0,363,4.0
23,338,4.0,1186,4.0,1699,4.0,680,4.0,1114,,188,5.0
26,1732,2.0,85,4.0,277,,871,,1117,4.0,686,4.0
15,1600,4.0,1606,,969,4.0,1658,4.0,380,,494,4.0
16,1396,3.0,1638,2.0,364,5.0,1309,4.0,1502,5.0,398,5.0
129,1188,5.0,613,,1241,5.0,1274,5.0,1146,,1757,5.0
23,1553,,52,4.0,598,5.0,86,5.0,281,4.0,1279,
15,501,,1159,2.0,297,,1052,4.0,1374,2.0,974,5.0
15,1264,4.0,836,,1478,,168,5.0,1225,5.0,1135,4.0
208,1024,5.0,16,5.0,977,4.0,1158,4.0,650,,1102,
119,1232,,1603,4.0,101,2.0,1703,5.0,504,4.0,1551,1.0
173,1713,3.0,114,,275,3.0,1287,,988,5.0,109,4.0
85,1744,,628,,443,2.0,622,1.0,847,3.0,607,5.0
15,1184,4.0,499,,1606,,1483,4.0,78,4.0,270,3.0
183,528,,19,5.0,1717,,361,4.0,1194,4.0,828,4.0
11,1683,5.0,1562,,1531,,1325,1.0,974,4.0,591,3.0
15,1012,5.0,966,,1259,5.0,780,5.0,765,,398,5.0
246,712,,1354,4.0,860,3.0,1388,3.0,270,4.0,862,4.0
44,1136,3.0,1121,3.0,1522,,24,,1067,5.0,315,5.0
278,1072,5.0,710,3.0,1224,5.0,1018,,108,,367,5.0
208,1680,4.0,963,5.0,678,,1066,4.0,988,,126,3.0
15,736,,1204,4.0,522,5.0,1339,,1341,5.0,1631,1.0
49,1169,5.0,177,2.0,226,5.0,1731,,549,4.0,971,
26,49,5.0,851,5.0,275,5.0,279,,1608,5.0,751,
32,752,,1585,5.0,1140,5.0,1240,5.0,856,,828,4.0
81,1697,5.0,1,,1172,5.0,520,4.0,152,5.0,1086,
49,1664,5.0,209,5.0,217,1.0,393,5.0,1007,,1231,
23,387,5.0,1364,5.0,820,3.0,1509,,490,,1631,1.0
83,513,4.0,1314,4.0,20,4.0,423,4.0,57,,363,
228,1699,,820,5.0,1220,,985,5.0,1738,2.0,1421,5.0
22,1377,3.0,564,,150,,1066,3.0,1181,3.0,175,5.0
43,67,4.0,419,,853,4.0,936,5.0,1370,5.0,765,
44,805,,294,5.0,1095,5.0,504,4.0,955,4.0,175,4.0
33,820,3.0,679,4.0,986,5.0,651,,1134,,639,3.0
109,645,5.0,1063,,456,4.0,393,3.0,670,5.0,399,
23,101,4.0,875,4.0,1676,3.0,1725,,478,,895,5.0
51,208,4.0,1505,,1122,5.0,1586,,955,5.0,319,4.0
26,17,5.0,1510,,7,,460,3.0,892,5.0,1149,5.0
23,1683,,356,5.0,837,4.0,1078,5.0,1339,5.0,446,
26,640,5.0,985,4.0,1133,,1149,5.0,1757,4.0,95,
193,18,3.0,149,,489,5.0,299,,988,1.0,909,5.0
183,500,5.0,1684,,1096,4.0,492,,988,5.0,1711,5.0
44,1440,4.0,369,3.0,1558,,1224,,445,5.0,1327,5.0
173,1153,,1329,5.0,1667,4.0,37,,1717,3.0,1429,1.0
173,1460,5.0,228,3.0,1144,,298,,475,4.0,555,3.0
8,724,5.0,118,,166,3.0,1406,4.0,94,4.0,719,
8,690,,165,3.0,1129,4.0,297,5.0,301,,1246,4.0
109,290,5.0,1364,,228,3.0,294,5.0,1177,,828,4.0
86,1472,,434,5.0,263,4.0,872,,1194,4.0,815,5.0
69,1680,4.0,1494,5.0,456,3.0,953,,970,5.0,1165,
68,1058,4.0,131,,1508,1.0,1476,5.0,1655,,879,5.0
42,32,5.0,640,,1304,1.0,616,5.0,1246,4.0,1006,5.0
51,240,,372,,1012,5.0,1317,4.0,921,4.0,1534,4.0
11,227,5.0,1300,,740,,631,5.0,1100,4.0,479,4.0
81,1714,,1490,5.0,550,5.0,1528,3.0,1550,4.0,1103,
15,965,,1750,5.0,1417,4.0,540,3.0,173,,45,4.0
23,228,3.0,1574,5.0,217,5.0,1289,,556,5.0,621,4.0
424,824,3.0,1274,,362,4.0,219,,974,4.0,62,4.0
16,752,3.0,564,4.0,486,3.0,1291,4.0,957,,366,
193,1265,5.0,1492,,853,5.0,552,2.0,1052,4.0,287,4.0
76,1301,2.0,117,5.0,471,,602,2.0,1723,2.0,1325,
26,532,5.0,424,,268,4.0,1164,5.0,1100,4.0,1357,5.0
81,992,4.0,1425,5.0,360,,265,4.0,956,5.0,686,
23,1040,,7,,1175,5.0,747,4.0,1388,5.0,1036,3.0
183,288,4.0,1713,4.0,1653,,710,4.0,1303,5.0,1423,3.0
23,1346,,132,5.0,1030,5.0,951,5.0,120,,236,4.0
49,691,4.0,1541,5.0,1270,4.0,892,4.0,413,,974,5.0
81,1313,,8,4.0,361,,1497,4.0,651,4.0,1054,5.0
49,1552,4.0,1488,,1169,5.0,1587,4.0,94,,1295,4.0
15,802,5.0,1012,5.0,1670,5.0,970,5.0,60,,220,4.0
81,402,5.0,883,5.0,75,,1131,,12,4.0,1743,4.0
105,806,5.0,1416,,360,,826,3.0,846,3.0,623,1.0
43,1138,5.0,1381,5.0,1483,,1228,3.0,1198,,1407,5.0
23,977,5.0,1268,4.0,1350,,1399,4.0,266,,1615,4.0
180,1265,5.0,645,4.0,1718,,1047,4.0,1324,,732,4.0
11,833,3.0,1137,,1417,4.0,410,5.0,1388,3.0,93,
15,208,5.0,1204,4.0,406,5.0,839,5.0,157,,942,
16,448,3.0,182,4.0,54,4.0,40,,473,,1615,3.0
61,848,5.0,464,,1107,4.0,1588,5.0,485,,517,3.0
11,338,3.0,467,4.0,259,4.0,836,,1366,4.0,1279,
11,977,3.0,1012,4.0,1113,5.0,1501,,1117,,622,4.0
61,1393,,579,2.0,884,4.0,167,3.0,90,,607,5.0
193,1025,4.0,1217,5.0,643,5.0,339,,859,5.0,1293,
264,561,3.0,101,3.0,411,4.0,1068,,125,4.0,1101,
36,932,4.0,1748,3.0,507,4.0,1676,,269,4.0,1311,
15,676,5.0,280,4.0,536,,185,4.0,1406,4.0,479,5.0
16,1106,,930,3.0,1722,5.0,266,3.0,1563,4.0,639,4.0
11,1717,4.0,1750,,1159,,1496,5.0,1113,5.0,1580,5.0
183,1731,5.0,517,,1095,5.0,121,4.0,794,,286,2.0
208,656,,1636,4.0,1460,3.0,650,,894,5.0,831,5.0
23,833,,65,3.0,1474,,163,4.0,133,5.0,151,5.0
44,721,,97,4.0,756,3.0,1673,3.0,906,4.0,1150,
63,770,4.0,134,,1463,4.0,329,3.0,1757,2.0,1662,
129,1543,5.0,1064,,9,5.0,684,3.0,828,5.0,1117,
23,1266,,1588,3.0,308,5.0,294,5.0,172,5.0,94,4.0
183,532,4.0,1748,5.0,1670,4.0,1675,4.0,667,,110,
81,1328,,1601,3.0,753,,436,4.0,1685,5.0,1230,5.0
15,80,,1057,4.0,1203,5.0,900,1.0,1030,5.0,972,4.0
51,1329,,386,3.0,556,,172,5.0,732,5.0,590,4.0
129,464,2.0,1555,5.0,824,5.0,986,5.0,509,,415,5.0
44,1539,5.0,756,3.0,1672,,1466,3.0,1099,3.0,1261,
129,1219,,840,,810,1.0,1708,5.0,894,5.0,590,5.0
129,672,3.0,290,5.0,1634,,1510,,681,4.0,1743,5.0
81,1088,4.0,849,3.0,378,5.0,1306,,589,4.0,461,5.0
1,976,3.0,418,4.0,1237,,1127,,792,5.0,202,4.0
49,761,3.0,58,4.0,44,,1165,3.0,1134,4.0,1359,
8,1331,,532,4.0,838,,488,5.0,830,4.0,303,4.0
105,419,3.0,1427,,663,,1175,2.0,1210,2.0,572,3.0
1,352,,1153,4.0,406,5.0,936,4.0,875,4.0,1679,4.0
127,1090,5.0,962,5.0,323,,1478,,567,4.0,1356,5.0
0,37,5.0,374,2.0,1609,4.0,1465,,1100,2.0,1087,4.0
81,176,3.0,1331,,853,5.0,1351,5.0,313,,1563,5.0
127,1329,5.0,274,5.0,323,,58,4.0,1148,4.0,605,
278,273,2.0,162,4.0,178,,867,,406,2.0,367,5.0
49,1457,,930,,517,4.0,1317,5.0,393,5.0,1356,4.0
38,933,5.0,1350,,1126,,1735,5.0,280,3.0,447,5.0
146,1253,4.0,486,5.0,1270,1.0,551,,1096,5.0,1435,
208,1489,,417,5.0,839,5.0,1100,4.0,446,5.0,687,
23,736,5.0,708,5.0,1095,,1256,4.0,1594,,1643,4.0
26,129,5.0,243,,631,5.0,823,1.0,152,5.0,1225,
16,932,5.0,1558,,857,5.0,940,,1052,4.0,158,3.0
129,1200,5.0,1334,4.0,1001,3.0,1547,5.0,126,,1295,
375,1250,4.0,4,,361,5.0,700,5.0,1070,,671,2.0
51,1124,,779,5.0,1693,,1006,5.0,1406,5.0,398,4.0
15,1026,5.0,86,,1704,,268,5.0,12,4.0,862,3.0
51,1728,4.0,1140,,1063,5.0,1321,5.0,1644,5.0,1677,5.0
23,484,5.0,870,5.0,216,3.0,761,,1610,3.0,107,
51,1108,,1077,4.0,858,5.0,476,5.0,1500,,750,5.0
36,146,2.0,227,4.0,1011,,217,1.0,1003,4.0,254,3.0
11,1328,,853,5.0,502,5.0,1177,3.0,29,2.0,190,5.0
44,1089,,646,4.0,1448,4.0,618,3.0,860,5.0,1070,5.0
76,453,3.0,885,3.0,583,2.0,1482,,554,,942,5.0
169,1072,,817,5.0,165,5.0,101,2.0,1543,,40,5.0
129,672,3.0,1478,,392,5.0,1753,,314,5.0,1404,5.0
16,1136,5.0,1122,3.0,820,5.0,1156,3.0,741,,1674,
44,627,4.0,549,,921,3.0,1674,,955,4.0,47,5.0
144,913,2.0,387,3.0,437,1.0,938,,317,,1151,2.0
44,256,5.0,1185,4.0,163,3.0,712,,525,4.0,1086,5.0
40,785,5.0,321,4.0,1154,,297,3.0,1151,,639,5.0
81,160,4.0,1203,4.0,1028,5.0,1540,5.0,359,5.0,348,
49,834,3.0,1171,,1076,5.0,1320,3.0,575,3.0,1407,
16,1185,,1313,4.0,599,3.0,234,4.0,1564,3.0,943,3.0
0,1426,,98,,99,3.0,1448,4.0,1098,5.0,1167,4.0
149,1094,,696,5.0,648,4.0,456,1.0,587,,638,5.0
85,625,3.0,307,1.0,342,,664,4.0,793,4.0,1419,
113,1700,,1349,,1110,5.0,1239,5.0,618,3.0,670,2.0
127,944,,932,4.0,1301,4.0,422,,840,4.0,623,5.0
146,1328,3.0,1265,3.0,163,3.0,74,2.0,1452,,765,
81,195,,1078,4.0,887,5.0,1703,5.0,217,3.0,137,
222,1296,3.0,1443,,20,5.0,565,,1033,2.0,1070,5.0
40,512,,594,5.0,1522,5.0,1379,4.0,1067,5.0,1645,
44,656,4.0,1168,5.0,917,4.0,622,,1710,,462,5.0
8,1138,,487,2.0,1433,3.0,137,,109,5.0,1726,5.0
208,1171,4.0,87,3.0,491,,364,4.0,1326,,735,4.0
21,817,3.0,1633,,1330,,532,3.0,293,2.0,969,5.0
8,1249,5.0,86,5.0,72,4.0,316,3.0,621,,622,4.0
119,929,,1634,5.0,836,4.0,484,3.0,1158,4.0,988,
24,1282,4.0,627,4.0,377,,170,4.0,731,3.0,765,
44,65,,1059,4.0,456,3.0,858,4.0,1615,2.0,191,
129,179,,276,5.0,346,,636,5.0,605,4.0,1007,5.0
69,1589,,247,,664,4.0,888,4.0,922,5.0,828,4.0
11,1107,,692,5.0,121,4.0,1710,3.0,831,4.0,1551,
205,1109,,949,5.0,551,4.0,1161,,905,4.0,1228,3.0
44,912,2.0,1136,3.0,1746,,626,2.0,242,3.0,262,
81,644,,1686,5.0,186,4.0,1372,5.0,13,5.0,974,5.0
54,578,,468,4.0,727,4.0,888,5.0,1274,,1356,5.0
234,1680,,89,,1339,5.0,844,3.0,1181,3.0,1309,5.0
15,337,4.0,457,,1225,5.0,186,4.0,443,,990,5.0
11,1158,4.0,1512,,600,4.0,1740,,397,5.0,638,5.0
25,576,1.0,1058,3.0,728,,858,,1437,4.0,269,5.0
343,274,,547,3.0,1539,4.0,228,2.0,1077,,623,4.0
155,84,,580,3.0,1270,4.0,780,,573,3.0,623,4.0
11,897,4.0,1445,,647,4.0,1559,4.0,825,,969,5.0
190,496,,788,,1030,5.0,361,4.0,1546,4.0,107,3.0
44,914,,1254,5.0,1670,4.0,422,,920,4.0,571,4.0
42,1,5.0,1670,3.0,839,4.0,1223,3.0,700,,302,
43,321,3.0,418,,1284,3.0,965,4.0,1034,4.0,333,4.0
183,1603,5.0,1381,,360,,585,3.0,1194,4.0,1534,4.0
23,1522,,1459,,1108,5.0,680,4.0,1304,5.0,1436,3.0
169,705,5.0,180,1.0,150,,521,5.0,1706,,78,4.0
44,1648,,848,3.0,1264,4.0,193,3.0,1618,2.0,727,
228,897,3.0,483,5.0,1437,,575,5.0,111,,591,4.0
1,1411,3.0,1323,,1099,4.0,750,,1470,3.0,1183,5.0
8,468,5.0,215,4.0,840,3.0,1257,,1449,,1019,5.0
337,1360,,1314,1.0,354,,842,1.0,1694,3.0,623,2.0
8,625,3.0,1316,,390,4.0,8,4.0,139,,1551,4.0
22,1057,4.0,1460,,583,1.0,1081,4.0,542,3.0,47,3.0
81,1512,,265,4.0,811,5.0,1707,5.0,1452,,1468,2.0
16,81,3.0,1697,,1653,3.0,389,4.0,1398,4.0,1514,3.0
23,483,3.0,263,5.0,72,4.0,664,5.0,524,4.0,460,3.0
222,1667,4.0,404,3.0,1463,5.0,1527,,222,,1583,4.0
69,864,5.0,786,5.0,361,4.0,237,,1550,,799,3.0
208,452,3.0,629,,710,4.0,102,3.0,952,4.0,1355,
62,49,,1729,,962,4.0,276,4.0,1081,2.0,1647,2.0
81,296,5.0,456,3.0,1483,,251,4.0,638,5.0,734,4.0
272,322,3.0,422,4.0,215,4.0,1484,,109,,383,3.0
113,64,3.0,1329,4.0,1606,4.0,1574,,1373,,990,4.0
208,145,5.0,1153,5.0,227,3.0,1145,,1674,4.0,1085,
15,1568,3.0,104,3.0,792,5.0,108,,1069,5.0,1230,
23,1120,,561,,273,5.0,1175,5.0,697,4.0,1084,4.0
62,1587,3.0,419,,7,,728,4.0,330,5.0,847,5.0
19,480,4.0,967,5.0,969,4.0,571,4.0,1135,,479,
23,978,5.0,435,,1221,,1317,5.0,216,3.0,990,5.0
40,417,2.0,18,5.0,373,5.0,375,5.0,745,,1519,5.0
61,912,,261,5.0,1733,,505,5.0,618,4.0,415,5.0
37,656,4.0,530,3.0,534,,505,5.0,1417,,1278,5.0
16,1057,4.0,434,5.0,1556,5.0,395,,685,,1615,3.0
11,624,,176,4.0,486,4.0,1162,5.0,1307,4.0,606,3.0
157,19,4.0,1220,5.0,714,,892,,1054,4.0,1711,3.0
62,577,3.0,822,3.0,680,3.0,185,,1193,,189,3.0
83,448,2.0,1093,5.0,1562,,699,,428,3.0,1501,5.0
26,1651,4.0,168,5.0,11,5.0,732,,748,4.0,989,5.0
11,1298,,1124,4.0,486,4.0,170,4.0,588,3.0,1709,
44,977,4.0,1395,4.0,1379,5.0,1143,,361,4.0,1485,3.0
51,1024,5.0,1473,,964,5.0,1364,4.0,888,5.0,441,
44,1250,4.0,595,,310,4.0,1670,4.0,313,,941,3.0
