item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
23,753,5.0,146,5.0,997,5.0,72,4.0,10,,1291,,1068,
16,1,4.0,214,4.0,1398,4.0,679,,1272,,330,5.0,1613,
16,868,5.0,230,,329,2.0,1483,,1132,5.0,1181,5.0,190,5.0
193,177,,1713,5.0,1475,5.0,740,4.0,997,4.0,1254,,1194,4.0
62,753,5.0,258,4.0,1090,,722,4.0,119,3.0,761,,12,
11,307,,599,,1113,5.0,299,,1084,4.0,1534,3.0,1454,3.0
37,963,,1107,4.0,323,5.0,1720,3.0,747,5.0,1038,,1135,
396,69,4.0,101,2.0,1240,4.0,1321,,507,2.0,1597,,893,
200,149,,645,4.0,71,,842,4.0,1709,,1102,3.0,334,5.0
15,273,5.0,1139,,773,1.0,166,,679,4.0,828,4.0,525,
166,1296,4.0,1122,3.0,1154,3.0,691,,643,,1480,3.0,557,
222,341,,1637,5.0,1047,,567,4.0,1723,,397,4.0,1198,4.0
149,80,5.0,563,4.0,37,4.0,278,,327,,329,4.0,862,
143,192,4.0,1719,,471,,556,3.0,477,,303,2.0,1647,4.0
190,1028,2.0,1286,,886,,1703,3.0,904,4.0,890,3.0,44,
71,288,5.0,1265,,786,5.0,244,4.0,1222,4.0,1479,,1643,
23,1635,3.0,1683,,1078,5.0,679,4.0,1148,,572,4.0,414,
61,1536,,480,4.0,1313,,241,5.0,1109,5.0,1098,,351,1.0
180,850,,229,4.0,184,,170,4.0,586,,908,3.0,1006,3.0
8,113,,306,5.0,1315,,1303,4.0,473,5.0,682,,1643,4.0
8,1442,,1027,5.0,199,5.0,200,4.0,857,3.0,44,,1311,
91,1109,,406,4.0,72,,922,3.0,619,1.0,156,,461,4.0
81,576,5.0,227,4.0,260,5.0,1465,,397,2.0,495,4.0,959,5.0
193,563,,997,4.0,920,,1609,5.0,1210,4.0,316,4.0,991,
15,3,5.0,1268,,965,,74,4.0,1354,4.0,527,3.0,1295,
76,1074,,131,,1303,4.0,519,4.0,775,5.0,748,4.0,1341,
209,996,2.0,967,5.0,825,,1084,2.0,460,,253,,111,5.0
40,262,5.0,1752,4.0,920,,984,3.0,1657,,521,5.0,10,
208,1187,5.0,647,5.0,488,,1018,5.0,1213,3.0,1422,,111,
169,1698,5.0,788,4.0,1364,5.0,1642,4.0,940,,1101,,77,
206,976,2.0,1456,1.0,834,3.0,1414,,1433,2.0,122,,143,3.0
193,352,,643,5.0,435,,963,5.0,759,4.0,472,,1743,5.0
26,736,,295,5.0,1047,,1656,4.0,1560,,792,4.0,505,5.0
36,1266,4.0,194,,1045,1.0,234,,572,4.0,284,4.0,1326,
129,1009,,785,,561,3.0,397,5.0,1006,5.0,622,5.0,511,
26,709,4.0,342,,54,5.0,106,,1275,2.0,1020,1.0,1741,5.0
119,256,5.0,881,5.0,1013,5.0,458,,1707,,780,,1534,4.0
52,1649,,1107,,1577,3.0,1642,1.0,1532,,700,4.0,172,4.0
146,1056,3.0,790,,647,4.0,1639,,392,,875,4.0,397,4.0
37,640,5.0,740,5.0,566,,375,,345,,764,4.0,1326,4.0
26,1299,4.0,1158,,182,4.0,1095,3.0,1275,2.0,1500,5.0,12,
16,691,4.0,1300,3.0,1173,,821,,550,3.0,25,5.0,1055,
181,256,,1345,,228,2.0,996,3.0,1097,,889,4.0,254,1.0
26,449,,115,5.0,1396,5.0,518,,138,3.0,348,,1103,4.0
119,1488,4.0,1603,4.0,275,,344,,251,5.0,1405,,1295,5.0
229,834,2.0,1077,4.0,774,,1543,5.0,1755,,1132,5.0,1005,
49,1218,,1123,4.0,469,5.0,619,5.0,269,4.0,766,,527,4.0
54,1426,5.0,1698,,1140,,85,5.0,874,3.0,586,5.0,939,
124,289,5.0,1093,4.0,518,,1510,5.0,1341,,942,4.0,1471,
23,208,4.0,1300,3.0,261,,1224,,203,3.0,733,5.0,637,
246,1524,3.0,997,5.0,213,4.0,519,,1228,4.0,1134,,1615,
8,81,4.0,18,5.0,595,5.0,121,,1098,5.0,894,5.0,511,4.0
44,915,4.0,932,5.0,149,5.0,7,,218,5.0,701,5.0,1359,
202,1552,4.0,212,3.0,261,3.0,839,,890,4.0,1114,,43,3.0
81,1441,,514,,38,,1223,5.0,683,4.0,1563,5.0,1164,5.0
19,530,4.0,451,5.0,1433,3.0,410,,365,4.0,1389,,430,
193,1701,4.0,870,,1415,5.0,1479,3.0,1239,4.0,1241,4.0,1263,
61,595,,452,5.0,23,5.0,1737,,1019,4.0,940,,397,5.0
44,498,4.0,1012,4.0,613,4.0,693,,1656,,1209,3.0,925,
85,1108,4.0,997,4.0,1317,,710,,874,4.0,318,,1502,4.0
238,1314,5.0,66,,986,2.0,330,4.0,508,,1676,5.0,14,
49,801,4.0,50,,1364,3.0,1141,,1129,5.0,1241,4.0,686,
43,977,5.0,530,,1269,5.0,1334,5.0,71,4.0,587,,1579,
81,528,5.0,1187,,853,5.0,12,4.0,45,,781,,1678,3.0
222,820,4.0,997,5.0,1094,,567,4.0,345,,1050,5.0,494,
44,20,4.0,1748,5.0,215,4.0,1097,,74,,811,5.0,749,
230,243,3.0,1155,3.0,53,,759,3.0,139,,1499,,927,5.0
86,1329,,881,4.0,1110,,489,4.0,1609,3.0,571,,460,4.0
144,449,,193,4.0,1010,4.0,136,1.0,922,3.0,1227,,157,
37,274,,851,5.0,1700,2.0,1735,,1675,4.0,827,4.0,491,
272,192,3.0,483,,325,3.0,1429,3.0,840,4.0,1448,,221,3.0
430,707,,1145,,603,3.0,315,4.0,972,,717,1.0,879,3.0
44,1604,,1653,4.0,1753,4.0,1418,4.0,491,,1067,5.0,683,
1,624,4.0,547,,824,2.0,792,5.0,1369,,795,4.0,158,5.0
145,434,2.0,1282,4.0,1379,4.0,851,,1605,,972,5.0,1518,
208,656,,788,5.0,372,4.0,394,,1690,,828,5.0,430,4.0
219,1552,4.0,721,4.0,545,,1364,5.0,1334,3.0,1547,,1068,
129,1682,5.0,821,,1718,5.0,27,,1500,,988,2.0,78,5.0
81,1539,,836,,981,4.0,969,,1067,5.0,172,5.0,1151,4.0
68,1104,,1588,5.0,1045,5.0,1541,4.0,455,3.0,206,,847,5.0
49,1281,,1637,5.0,761,3.0,347,4.0,651,5.0,1276,5.0,1663,5.0
149,259,,1351,,696,5.0,744,4.0,1708,4.0,1709,,1389,3.0
11,722,3.0,197,,889,4.0,1194,4.0,987,5.0,973,,526,5.0
26,18,4.0,758,3.0,1114,5.0,1499,,1420,,781,,863,5.0
54,1408,,1697,,101,4.0,1254,4.0,1418,,411,5.0,1375,3.0
81,450,5.0,467,3.0,1188,5.0,693,5.0,1733,3.0,1065,5.0,1198,
76,224,,183,3.0,631,4.0,653,2.0,686,3.0,1342,,703,
54,1392,,1030,4.0,424,,441,5.0,461,3.0,158,,1599,5.0
85,417,2.0,790,2.0,488,,397,5.0,141,,1341,,191,5.0
177,1472,4.0,1520,4.0,1301,2.0,311,5.0,1051,,525,,510,
424,1553,1.0,50,,1203,3.0,1705,,251,4.0,795,4.0,1358,
51,577,,452,5.0,4,5.0,1717,4.0,905,5.0,94,5.0,142,
183,436,4.0,1301,5.0,742,,1514,4.0,1117,,1101,,207,5.0
1,1024,4.0,833,4.0,882,,262,4.0,1174,,1259,4.0,703,
229,146,5.0,339,2.0,1171,,1556,5.0,1303,4.0,238,,463,
62,321,4.0,50,5.0,1717,4.0,729,,234,,748,,1662,5.0
11,1169,,675,4.0,547,,1316,,293,4.0,505,5.0,1615,5.0
234,866,,706,,1618,5.0,837,,822,4.0,1355,5.0,925,4.0
105,1073,,915,2.0,211,2.0,919,3.0,1148,,1518,1.0,750,
129,1168,5.0,130,,1397,,359,,1433,5.0,796,5.0,205,5.0
1,1285,,681,,489,5.0,298,4.0,251,4.0,299,,926,3.0
15,180,,821,5.0,1654,5.0,1369,3.0,1370,,732,5.0,879,
146,1424,,1313,4.0,641,,642,,1460,4.0,1254,4.0,1399,3.0
173,33,,146,4.0,980,,1364,3.0,758,4.0,921,,620,3.0
208,1490,1.0,996,4.0,532,3.0,537,,1722,,1453,,429,4.0
15,1056,4.0,786,3.0,323,,340,,1476,4.0,6,4.0,1703,
185,197,2.0,86,5.0,986,1.0,1660,,684,,1357,3.0,1150,
83,1457,,977,5.0,1554,,1015,,1304,3.0,552,5.0,1740,3.0
44,1425,5.0,370,,4,,72,3.0,200,3.0,860,5.0,1359,
1,1440,5.0,260,2.0,1605,,1478,4.0,154,3.0,349,,1469,
15,977,5.0,1029,4.0,597,5.0,1094,5.0,1613,,973,5.0,862,3.0
234,887,,858,4.0,411,5.0,1164,,717,5.0,1101,5.0,799,5.0
208,1234,,418,4.0,324,,1301,5.0,136,3.0,1272,,828,5.0
8,1168,5.0,648,,953,,1338,4.0,1723,,269,5.0,415,3.0
8,513,4.0,966,,1591,3.0,585,5.0,282,,283,5.0,686,5.0
161,1170,4.0,468,5.0,149,5.0,1463,,1160,,731,3.0,1451,
48,657,4.0,578,,370,,1620,4.0,1669,3.0,455,4.0,1178,4.0
49,624,3.0,1189,,213,,999,5.0,1481,5.0,381,,351,4.0
190,928,,625,,291,3.0,1145,,1259,4.0,78,3.0,1103,4.0
16,1056,3.0,116,,1077,4.0,422,5.0,1639,3.0,760,5.0,685,
15,707,3.0,934,,183,4.0,1368,,586,5.0,1260,5.0,1469,
49,80,,1030,4.0,1688,3.0,1002,,1707,4.0,59,3.0,653,4.0
16,256,4.0,1152,,1314,3.0,1573,,1718,,445,3.0,351,3.0
15,276,5.0,340,,1541,,774,3.0,998,4.0,279,4.0,631,3.0
128,450,,1171,,519,5.0,296,,1737,5.0,1673,4.0,125,4.0
16,1426,3.0,51,3.0,1380,3.0,950,,1514,3.0,1706,,1422,
197,97,3.0,1107,3.0,1254,4.0,585,4.0,1276,,301,,958,
44,1696,5.0,934,,1111,,424,4.0,1304,3.0,761,5.0,1263,
16,1472,4.0,626,3.0,227,4.0,1238,,121,,29,5.0,1422,
16,434,5.0,1444,4.0,564,4.0,517,4.0,298,4.0,427,5.0,444,4.0
15,102,,1494,5.0,264,,729,,1130,5.0,205,5.0,1598,4.0
16,563,3.0,1671,,233,4.0,1274,,1114,,1213,3.0,813,4.0
170,1476,5.0,1687,3.0,1480,,1193,,251,3.0,924,4.0,1182,4.0
26,1488,5.0,1,,1571,5.0,1253,4.0,856,4.0,905,4.0,602,3.0
11,243,5.0,1397,,221,5.0,1389,3.0,1325,1.0,1278,,655,
197,1696,4.0,1200,,691,,500,3.0,759,,280,4.0,732,3.0
40,432,,400,,1490,5.0,1651,5.0,931,,1752,4.0,174,4.0
81,1681,5.0,514,,23,4.0,330,5.0,1162,,250,,1183,5.0
358,1728,,1665,,273,,227,5.0,324,4.0,1589,4.0,1017,5.0
246,1314,4.0,1042,,999,2.0,359,5.0,1723,4.0,1406,,207,
129,1619,5.0,52,4.0,1606,5.0,1036,5.0,1196,,543,,143,5.0
49,288,3.0,1280,,962,,515,5.0,134,,809,3.0,1611,3.0
49,610,,530,4.0,963,,1093,5.0,12,4.0,142,,1039,5.0
26,354,,1698,5.0,1428,5.0,1032,,888,5.0,589,,1358,4.0
44,1651,,1635,3.0,133,4.0,1013,5.0,1701,5.0,330,,748,4.0
113,146,2.0,707,3.0,981,,407,,329,1.0,747,,63,3.0
40,947,,1350,,936,4.0,473,5.0,297,3.0,1358,5.0,479,
69,1490,5.0,482,,1432,4.0,874,4.0,1228,,381,,61,5.0
15,864,4.0,915,,1336,,811,5.0,955,5.0,1291,4.0,1307,4.0
181,146,2.0,1122,2.0,456,3.0,1208,,1469,,1486,,143,3.0
15,960,,657,4.0,882,,1657,,890,4.0,702,5.0,479,5.0
358,737,,915,5.0,565,,214,,1433,5.0,924,5.0,1564,4.0
129,1152,,755,4.0,1513,5.0,909,5.0,1118,,1022,,575,5.0
40,897,4.0,625,5.0,1715,,871,5.0,1305,,330,4.0,1677,4.0
134,128,2.0,1600,1.0,1237,,1694,4.0,1598,,286,,831,2.0
129,1412,5.0,1285,,903,1.0,839,5.0,698,,378,,1294,5.0
202,1265,5.0,1394,5.0,740,,420,3.0,1529,,330,4.0,605,5.0
23,1648,5.0,1025,4.0,1684,4.0,902,,1590,,1737,5.0,141,5.0
190,1250,3.0,1042,4.0,1058,4.0,1383,,765,,1391,4.0,1471,
69,1632,,1520,3.0,177,5.0,452,5.0,1447,,539,5.0,734,4.0
8,1474,4.0,1091,,1351,,535,4.0,1224,3.0,1162,5.0,493,4.0
377,978,5.0,611,,936,3.0,1468,2.0,1437,,303,2.0,1567,
282,708,2.0,1189,,1258,5.0,490,,635,,524,3.0,428,4.0
11,4,,695,4.0,760,4.0,761,,1086,5.0,927,4.0,1615,5.0
33,1232,,1349,,1653,3.0,1575,5.0,968,4.0,1308,,332,2.0
105,352,2.0,1170,5.0,1652,4.0,1605,1.0,262,,1166,,1118,
16,1729,,705,4.0,1556,5.0,102,3.0,200,4.0,810,,124,
177,592,5.0,896,3.0,1073,,1057,3.0,1058,4.0,964,,396,
11,1424,4.0,998,3.0,1703,4.0,232,,1465,,955,,12,4.0
208,897,3.0,1395,3.0,643,4.0,725,,168,,11,3.0,12,
86,1715,2.0,1428,4.0,773,,214,1.0,598,,1624,,1534,3.0
49,501,4.0,1654,4.0,454,4.0,1334,5.0,1098,4.0,190,,335,
71,1568,,32,,258,5.0,1604,4.0,1142,,314,5.0,671,4.0
208,768,,162,5.0,1587,4.0,1443,3.0,136,3.0,1244,,1182,4.0
208,1475,3.0,902,,343,,297,5.0,987,5.0,1260,4.0,1199,5.0
15,194,5.0,86,,631,3.0,680,5.0,1753,,476,,45,4.0
81,304,,738,5.0,354,,1475,4.0,1207,5.0,1100,4.0,494,2.0
81,1088,4.0,1701,,1114,4.0,1466,3.0,412,,1661,,1422,4.0
113,480,4.0,679,3.0,1624,,538,,1418,3.0,1420,2.0,1020,3.0
215,1509,,1301,4.0,118,,535,,286,3.0,1262,4.0,1535,2.0
42,1586,5.0,405,5.0,843,5.0,603,4.0,939,,862,,1166,
39,353,3.0,946,,1158,3.0,1143,,1641,,1611,3.0,477,4.0
81,1136,5.0,210,,1267,5.0,180,,888,4.0,217,3.0,1038,
11,1568,,1217,5.0,419,3.0,579,3.0,53,,1323,,459,5.0
81,1091,,1747,4.0,3,,1716,,22,5.0,519,3.0,1482,4.0
26,34,4.0,531,4.0,1189,,85,4.0,520,4.0,442,,78,
76,1010,5.0,306,4.0,1667,,839,5.0,423,,458,,1563,4.0
44,1218,3.0,1381,4.0,1686,5.0,182,,1496,,730,2.0,959,
113,1218,2.0,295,,248,,1257,,1006,5.0,943,4.0,623,4.0
83,361,3.0,538,5.0,874,4.0,1595,,155,,444,4.0,1679,4.0
127,256,,417,3.0,1090,5.0,1700,,392,,1132,4.0,783,5.0
68,816,3.0,1555,,1652,,580,4.0,597,4.0,1238,,1112,1.0
15,576,3.0,1425,4.0,184,,345,,185,4.0,556,4.0,1262,
62,224,,113,,471,,1464,2.0,1352,1.0,1048,4.0,414,5.0
246,962,,1370,4.0,1082,4.0,1099,,860,3.0,1229,,1503,3.0
193,1664,5.0,279,,1608,4.0,874,4.0,1435,,620,,1645,3.0
11,1667,,1607,5.0,1736,,908,5.0,1581,4.0,47,5.0,1391,3.0
49,1282,,52,5.0,501,4.0,1673,4.0,137,,586,5.0,431,
225,1488,,803,,455,5.0,1084,4.0,703,,1615,3.0,623,5.0
146,914,3.0,867,,885,2.0,857,3.0,1099,4.0,219,3.0,1627,
40,421,5.0,1509,,454,3.0,121,4.0,507,5.0,1708,,1246,
109,320,,1106,,499,,1429,1.0,677,5.0,1334,4.0,1095,5.0
24,1280,3.0,257,,947,,133,,1544,4.0,732,3.0,974,4.0
129,1122,5.0,583,5.0,456,4.0,889,5.0,1034,,698,,606,5.0
183,144,,723,4.0,468,5.0,1668,4.0,632,4.0,1515,,123,
181,1536,2.0,1136,4.0,241,,1139,,1190,2.0,551,,847,1.0
16,481,3.0,1617,,1138,4.0,243,5.0,1653,3.0,1143,4.0,766,5.0
480,1329,4.0,1491,,359,2.0,1593,,1002,3.0,1086,4.0,879,
129,1394,3.0,997,5.0,614,,1561,5.0,346,,43,4.0,1311,
49,816,4.0,1280,,426,,123,4.0,1613,,926,4.0,1454,3.0
16,417,2.0,1715,,357,3.0,661,,759,3.0,1738,2.0,685,
274,1169,,19,4.0,1747,5.0,1668,4.0,1205,4.0,1704,,122,
61,1472,,1073,4.0,916,,646,4.0,598,3.0,732,,1230,5.0
81,1714,,835,5.0,1301,5.0,1270,3.0,615,4.0,139,,926,5.0
9,1684,5.0,1093,5.0,1591,3.0,920,,1194,4.0,171,,815,3.0
92,675,4.0,1606,4.0,1111,,1432,4.0,1691,,924,,573,5.0
128,739,,117,,1462,3.0,167,4.0,1561,3.0,1194,,571,4.0
219,1093,4.0,150,,1207,,1289,3.0,1210,3.0,1133,4.0,959,
51,80,,1344,5.0,1057,5.0,132,,1658,5.0,283,,733,3.0
111,64,4.0,1573,2.0,949,4.0,1433,4.0,969,,1148,,1534,
23,1136,5.0,468,4.0,75,,268,5.0,141,5.0,862,4.0,1646,3.0
208,512,,224,,1043,,1368,4.0,1739,4.0,253,4.0,1054,5.0
16,688,,800,,771,4.0,1188,4.0,202,5.0,459,5.0,1263,2.0
61,454,5.0,1016,,969,,1082,5.0,509,4.0,639,4.0,1295,4.0
25,1603,3.0,1667,5.0,788,,342,,1111,4.0,1080,,542,5.0
208,1248,,1634,5.0,1158,4.0,358,,1048,5.0,619,4.0,1487,
61,1425,5.0,498,,500,2.0,406,5.0,122,4.0,411,,1451,3.0
19,560,,1362,,150,,6,4.0,1638,3.0,283,3.0,127,5.0
209,1441,3.0,514,3.0,178,,1479,2.0,521,4.0,347,2.0,1215,
73,483,4.0,501,,837,,1047,4.0,1559,5.0,141,,78,3.0
44,1601,,451,4.0,229,4.0,1687,,761,5.0,1673,3.0,507,
340,1073,,546,,1235,3.0,1028,,1270,1.0,602,1.0,251,3.0
193,912,3.0,1250,5.0,548,,856,5.0,507,,77,,1711,5.0
11,82,4.0,1493,,1414,,1544,5.0,632,3.0,1496,5.0,878,
8,98,,1220,4.0,1191,,71,3.0,602,5.0,1308,,1228,5.0
23,963,4.0,292,,997,5.0,709,,1029,,411,5.0,1326,3.0
23,16,5.0,1620,4.0,1477,,1208,4.0,155,,621,4.0,62,4.0
15,580,5.0,439,5.0,775,,743,,984,,492,5.0,1581,4.0
8,1057,4.0,962,4.0,980,,663,,968,5.0,1177,4.0,365,
109,1298,,1667,,931,5.0,947,2.0,1251,,791,5.0,1355,5.0
40,1266,,772,5.0,246,4.0,214,5.0,1272,4.0,345,,1484,5.0
32,993,,963,3.0,371,2.0,532,4.0,165,5.0,1117,4.0,1167,
81,1058,5.0,837,,1477,,186,4.0,1018,5.0,603,4.0,959,5.0
274,304,,1427,,613,4.0,216,4.0,298,4.0,586,5.0,687,
97,322,5.0,67,,1110,5.0,809,,1708,3.0,1277,2.0,991,
105,960,,52,4.0,54,,265,2.0,297,,138,4.0,1695,2.0
246,1041,2.0,1026,4.0,645,4.0,1302,,362,,1340,,671,3.0
26,1507,,1492,4.0,470,3.0,1431,,429,5.0,1757,4.0,62,4.0
208,464,4.0,1425,4.0,405,5.0,1176,,794,,859,5.0,1005,
81,1281,,1337,,1497,4.0,1161,,859,4.0,363,1.0,1581,5.0
44,451,4.0,1686,5.0,552,4.0,409,,620,,45,,669,3.0
153,688,,996,4.0,665,,1354,,506,4.0,1547,1.0,572,2.0
11,1425,4.0,1716,,1732,4.0,453,5.0,85,,857,4.0,1116,
193,1744,,854,4.0,1623,,759,4.0,424,4.0,1356,,622,3.0
20,1329,,1586,4.0,1747,4.0,1284,1.0,1575,,811,,1182,4.0
44,816,3.0,1095,5.0,295,,1081,,701,5.0,542,,1327,5.0
375,1011,,1620,4.0,1093,4.0,1175,,985,3.0,1707,4.0,1647,5.0
44,352,5.0,1552,4.0,337,4.0,1476,,1243,3.0,1708,,157,
33,961,4.0,1730,2.0,166,4.0,1558,,1734,,344,4.0,249,
153,1587,,1013,1.0,1126,1.0,1606,1.0,455,2.0,1111,,1757,
44,369,3.0,402,4.0,1557,5.0,58,5.0,845,5.0,1245,,1055,5.0
23,1648,5.0,243,5.0,1397,,1046,5.0,262,5.0,168,4.0,1578,1.0
23,1170,5.0,404,,116,5.0,604,4.0,302,4.0,319,4.0,159,
11,793,4.0,778,5.0,26,,1180,,766,3.0,686,5.0,15,
86,770,4.0,1235,4.0,758,4.0,124,4.0,1374,,1023,,719,
62,480,,1344,5.0,1698,5.0,946,,244,,954,5.0,1295,2.0
129,448,,1572,,868,5.0,615,5.0,679,5.0,1005,,671,4.0
222,656,,772,4.0,665,,1017,3.0,27,,942,4.0,1391,4.0
38,928,4.0,640,5.0,580,,1141,,967,5.0,1143,,411,3.0
49,674,4.0,661,,1206,,1529,5.0,282,,891,5.0,1295,4.0
15,241,4.0,644,,1000,,745,4.0,489,5.0,1021,5.0,1455,
153,1154,5.0,99,2.0,36,,1094,,217,1.0,108,,237,3.0
110,3,,822,5.0,1110,,199,,874,4.0,1054,4.0,1295,5.0
15,1697,,598,5.0,1544,,840,5.0,891,3.0,1147,5.0,987,
44,1426,5.0,1588,4.0,1556,5.0,1013,5.0,1289,,876,3.0,1693,
16,288,3.0,1586,5.0,211,,373,,502,4.0,1147,,139,3.0
1,627,,133,4.0,950,,135,,1017,4.0,1417,3.0,1753,4.0
38,1234,2.0,722,4.0,276,,888,5.0,862,4.0,1726,,1551,
39,1698,4.0,212,5.0,843,4.0,13,,1694,3.0,1150,,1487,
8,1651,5.0,564,,6,5.0,330,5.0,827,,925,4.0,349,
1,1745,3.0,785,,466,3.0,37,3.0,469,,775,,218,2.0
16,1601,,900,3.0,20,4.0,165,1.0,694,4.0,1127,,328,4.0
129,1520,4.0,593,,1137,4.0,995,5.0,759,5.0,439,,1293,
44,1040,,1202,,1544,5.0,1242,3.0,699,5.0,1291,5.0,509,
208,1027,,52,5.0,1451,,571,4.0,1452,,78,3.0,750,3.0
49,1504,4.0,33,,214,4.0,70,3.0,680,4.0,510,,415,3.0
16,881,3.0,548,,20,4.0,534,5.0,1160,,205,,207,5.0
51,900,1.0,357,5.0,1621,,1754,,906,4.0,651,4.0,1005,4.0
43,881,5.0,643,4.0,580,,886,,1065,3.0,1711,5.0,223,
43,113,4.0,1571,,1142,5.0,1398,4.0,1479,4.0,1692,,60,5.0
219,258,5.0,770,,133,,1177,4.0,633,,13,5.0,1006,5.0
109,417,5.0,1122,5.0,1010,4.0,820,,228,3.0,1498,,1629,
181,1488,,64,2.0,227,2.0,679,1.0,839,4.0,200,,1467,
128,674,4.0,99,5.0,980,,984,5.0,1624,,1707,,540,4.0
208,675,,1189,4.0,133,4.0,776,,153,4.0,875,3.0,991,
15,802,5.0,451,2.0,1208,5.0,841,,843,,1565,4.0,1727,
49,1009,,674,4.0,1253,4.0,1272,2.0,507,4.0,1308,,254,4.0
103,1570,,1314,2.0,423,1.0,9,,1628,,700,4.0,895,3.0
26,128,4.0,707,,1111,4.0,1338,5.0,1149,5.0,301,,591,4.0
26,880,2.0,901,3.0,1127,,1512,,924,5.0,1549,,125,5.0
193,817,3.0,1490,,675,4.0,857,,589,5.0,1357,3.0,1005,
11,417,4.0,177,,1061,,1413,,1398,5.0,284,5.0,1631,1.0
144,273,,1249,2.0,1188,,1109,2.0,1158,3.0,138,1.0,1519,
23,707,4.0,646,5.0,742,,939,4.0,748,,1596,5.0,1214,
64,1521,,692,1.0,454,2.0,1448,,954,3.0,1276,1.0,813,
127,1333,5.0,519,5.0,568,,1145,,1243,4.0,1228,4.0,127,
49,993,5.0,1748,,1013,5.0,1718,,1513,4.0,1643,,157,4.0
1,1075,5.0,837,4.0,853,5.0,1417,3.0,106,5.0,699,,286,
119,1680,3.0,755,,1460,,518,,123,5.0,1086,5.0,63,5.0
85,1654,4.0,938,,74,3.0,635,3.0,398,,654,,1711,3.0
11,720,,305,3.0,546,5.0,167,5.0,378,3.0,1246,,1567,
69,738,5.0,1635,5.0,597,,231,,487,5.0,1372,,1503,3.0
180,1539,3.0,1415,3.0,775,,1307,4.0,893,,1101,,1743,4.0
11,514,4.0,1234,,1559,4.0,665,,220,5.0,925,2.0,1599,5.0
208,1010,4.0,820,5.0,69,,389,,326,4.0,279,,1470,3.0
15,755,4.0,683,4.0,587,,620,4.0,398,5.0,623,2.0,239,
62,786,,470,4.0,680,3.0,26,5.0,955,5.0,971,,206,
16,1,4.0,1092,,565,,262,5.0,599,3.0,697,5.0,223,3.0
44,1088,,977,4.0,1476,,1399,4.0,1351,,1642,4.0,890,4.0
0,1444,4.0,919,,1321,,1578,,539,4.0,124,3.0,333,4.0
183,769,,772,3.0,504,,729,4.0,332,3.0,927,4.0,335,
169,227,3.0,36,5.0,5,,136,4.0,139,,604,,109,3.0
358,401,,1475,4.0,52,5.0,228,,1428,5.0,397,,286,3.0
15,1522,5.0,1042,,3,5.0,339,5.0,725,,1256,,815,5.0
11,768,,769,4.0,962,4.0,212,4.0,200,3.0,859,4.0,622,4.0
278,1700,,1541,,651,,301,4.0,1405,5.0,269,4.0,95,3.0
246,160,4.0,1617,,195,,184,4.0,1355,3.0,749,,1711,5.0
559,628,,885,3.0,1257,3.0,1130,,349,,1470,3.0,1535,2.0
135,898,,1298,,261,5.0,758,4.0,620,3.0,605,4.0,685,
16,625,,867,3.0,1444,4.0,37,5.0,53,,174,4.0,782,
11,480,5.0,1618,,1506,,403,4.0,308,5.0,1044,4.0,1717,4.0
44,1424,5.0,1475,3.0,947,4.0,1318,4.0,1752,,988,,1548,
62,1072,4.0,276,4.0,852,5.0,1332,,296,5.0,1640,5.0,221,3.0
85,1312,,866,,819,,1620,4.0,521,5.0,733,4.0,1246,4.0
51,1458,5.0,853,,87,5.0,1018,,266,,107,4.0,1039,5.0
193,82,4.0,1604,,1669,5.0,1128,,136,4.0,330,5.0,942,5.0
1,1378,4.0,468,4.0,1047,3.0,361,4.0,1179,,988,,1196,4.0
85,1026,5.0,69,3.0,87,2.0,279,,1704,,136,4.0,1114,3.0
44,1170,3.0,1347,,948,3.0,615,5.0,713,4.0,429,5.0,1695,
11,145,5.0,642,,1352,,1689,4.0,1292,5.0,413,,1565,4.0
15,64,,561,4.0,833,,690,4.0,659,5.0,61,5.0,1102,4.0
223,1232,4.0,98,,532,4.0,149,,166,5.0,522,,510,4.0
81,769,,610,,1687,,937,4.0,602,2.0,1596,5.0,108,4.0
81,256,5.0,849,3.0,1733,3.0,598,5.0,230,4.0,855,5.0,620,5.0
15,1058,5.0,1636,3.0,148,5.0,1225,5.0,1035,,445,,990,5.0
62,800,,1041,2.0,106,5.0,1676,,605,4.0,1070,,1647,2.0
212,336,,1714,5.0,146,3.0,1110,2.0,1498,,363,,1182,3.0
0,1713,3.0,963,,117,4.0,294,4.0,182,3.0,1335,,431,
86,914,,1304,3.0,1656,,1578,4.0,891,4.0,364,3.0,895,
471,561,,35,3.0,390,2.0,103,5.0,1482,,1291,,191,4.0
23,22,4.0,135,,1256,4.0,1562,,315,,220,5.0,559,5.0
149,355,,468,4.0,197,,471,5.0,1593,2.0,1196,5.0,1005,
223,737,,387,4.0,1544,,795,5.0,571,5.0,221,,1023,1.0
26,1089,,531,4.0,1624,,953,5.0,1177,5.0,1692,5.0,350,
23,774,5.0,1113,,140,5.0,1293,,334,3.0,271,4.0,559,5.0
81,241,3.0,978,5.0,290,5.0,1475,4.0,36,,876,2.0,188,5.0
40,193,3.0,1491,4.0,1156,,933,,1525,5.0,1418,5.0,1067,5.0
23,4,5.0,1191,,1607,,1449,5.0,1065,5.0,540,4.0,543,
16,515,4.0,1014,5.0,1271,,1144,,634,5.0,733,3.0,1086,
